"","X","Participant","Word","likert_arousal","likert_valence","StudyLanguage","Nativeness"
"2659",4401,65,"sweetheart",7,7,"English","L2"
"2660",4402,65,"demon",3,1,"English","L2"
"2661",4403,65,"reliable",5,5,"English","L2"
"2662",4404,65,"lazy",2,3,"English","L2"
"2663",4405,65,"positive",7,6,"English","L2"
"2664",4406,65,"loyal",7,7,"English","L2"
"2665",4407,65,"saint",6,5,"English","L2"
"2666",4408,65,"cruel",1,1,"English","L2"
"2667",4409,65,"disloyal",2,1,"English","L2"
"2668",4410,65,"negative",2,1,"English","L2"
"2669",4411,65,"asshole",3,2,"English","L2"
"2670",4412,65,"wise",5,6,"English","L2"
"2671",4413,65,"kind",6,6,"English","L2"
"2672",4414,65,"bad",3,3,"English","L2"
"2673",4415,65,"mean",2,2,"English","L2"
"2674",4416,65,"graceful",6,6,"English","L2"
"2675",4417,65,"rude",3,3,"English","L2"
"2676",4418,65,"unrealiable",3,4,"English","L2"
"2677",4419,65,"careful",5,5,"English","L2"
"2678",4420,65,"good",6,6,"English","L2"
"2679",4499,34,"good",7,9,"English","L2"
"2680",4500,34,"careful",7,7,"English","L2"
"2681",4501,34,"cruel",5,3,"English","L2"
"2682",4502,34,"positive",7,9,"English","L2"
"2683",4503,34,"lazy",4,5,"English","L2"
"2684",4504,34,"cautious",5,6,"English","L2"
"2685",4505,34,"mean",5,3,"English","L2"
"2686",4506,34,"bad",5,2,"English","L2"
"2687",4507,34,"demon",5,1,"English","L2"
"2688",4508,34,"loyal",5,1,"English","L2"
"2689",4509,34,"saint",6,8,"English","L2"
"2690",4510,34,"graceful",3,8,"English","L2"
"2691",4511,34,"discreet",5,7,"English","L2"
"2692",4512,34,"reliable",5,8,"English","L2"
"2693",4513,34,"obsecene",7,7,"English","L2"
"2694",4514,34,"asshole",7,8,"English","L2"
"2695",4515,34,"negative",5,2,"English","L2"
"2696",4516,34,"rude",5,3,"English","L2"
"2697",4517,34,"kind",5,9,"English","L2"
"2698",4518,34,"unrealiable",5,2,"English","L2"
"2699",4519,34,"disloyal",5,2,"English","L2"
"2700",4520,34,"sweetheart",8,9,"English","L2"
"2701",4521,34,"liar",5,1,"English","L2"
"2702",4522,34,"indiscreet",5,3,"English","L2"
"2703",4523,34,"patient",5,6,"English","L2"
"2704",4524,34,"wise",4,8,"English","L2"
"2705",4525,179,"careful",1,7,"English","L2"
"2706",4526,179,"kind",1,7,"English","L2"
"2707",4527,179,"positive",9,9,"English","L2"
"2708",4528,179,"liar",5,5,"English","L2"
"2709",4529,179,"good",5,6,"English","L2"
"2710",4530,179,"saint",5,5,"English","L2"
"2711",4531,179,"discreet",5,5,"English","L2"
"2712",4532,179,"lazy",5,5,"English","L2"
"2713",4533,179,"mean",5,5,"English","L2"
"2714",4534,179,"reliable",5,7,"English","L2"
"2715",4535,179,"cruel",5,5,"English","L2"
"2716",4536,179,"obsecene",5,5,"English","L2"
"2717",4537,179,"rude",5,5,"English","L2"
"2718",4538,179,"demon",3,5,"English","L2"
"2719",4539,179,"graceful",5,7,"English","L2"
"2720",4540,179,"cautious",6,6,"English","L2"
"2721",4541,179,"indiscreet",5,5,"English","L2"
"2722",4542,179,"sweetheart",5,7,"English","L2"
"2723",4543,179,"bad",5,5,"English","L2"
"2724",4544,179,"unrealiable",5,5,"English","L2"
"2725",4545,179,"asshole",5,5,"English","L2"
"2726",4546,179,"loyal",5,9,"English","L2"
"2727",4547,179,"wise",1,9,"English","L2"
"2728",4548,179,"negative",5,5,"English","L2"
"2729",4549,179,"disloyal",5,5,"English","L2"
"2730",4550,179,"patient",1,9,"English","L2"
"2731",4577,136,"asshole",6,9,"English","L2"
"2732",4578,136,"wise",9,9,"English","L2"
"2733",4579,136,"saint",9,8,"English","L2"
"2734",4580,136,"lazy",5,1,"English","L2"
"2735",4581,136,"disloyal",5,1,"English","L2"
"2736",4582,136,"bad",5,1,"English","L2"
"2737",4583,136,"negative",5,1,"English","L2"
"2738",4584,136,"graceful",9,9,"English","L2"
"2739",4585,136,"indiscreet",5,2,"English","L2"
"2740",4586,136,"discreet",7,8,"English","L2"
"2741",4587,136,"rude",2,1,"English","L2"
"2742",4588,136,"demon",5,1,"English","L2"
"2743",4589,136,"obsecene",5,1,"English","L2"
"2744",4590,136,"reliable",8,9,"English","L2"
"2745",4591,136,"liar",5,1,"English","L2"
"2746",4592,136,"careful",8,9,"English","L2"
"2747",4593,136,"mean",5,2,"English","L2"
"2748",4594,136,"sweetheart",9,9,"English","L2"
"2749",4595,136,"good",8,9,"English","L2"
"2750",4596,136,"cruel",5,2,"English","L2"
"2751",4597,136,"patient",1,9,"English","L2"
"2752",4598,136,"positive",7,9,"English","L2"
"2753",4599,136,"cautious",2,9,"English","L2"
"2754",4600,136,"loyal",1,9,"English","L2"
"2755",4601,136,"kind",1,9,"English","L2"
"2756",4602,136,"unrealiable",5,1,"English","L2"
"2757",4629,77,"good",1,5,"English","L2"
"2758",4630,77,"obsecene",4,5,"English","L2"
"2759",4631,77,"graceful",3,6,"English","L2"
"2760",4632,77,"rude",4,4,"English","L2"
"2761",4633,77,"careful",2,4,"English","L2"
"2762",4634,77,"positive",7,7,"English","L2"
"2763",4635,77,"negative",7,6,"English","L2"
"2764",4636,77,"mean",1,5,"English","L2"
"2765",4637,77,"reliable",3,7,"English","L2"
"2766",4638,77,"kind",6,6,"English","L2"
"2767",4639,77,"saint",2,6,"English","L2"
"2768",4640,77,"indiscreet",3,4,"English","L2"
"2769",4641,77,"cruel",4,2,"English","L2"
"2770",4642,77,"wise",1,6,"English","L2"
"2771",4643,77,"discreet",1,5,"English","L2"
"2772",4644,77,"demon",6,5,"English","L2"
"2773",4645,77,"cautious",2,5,"English","L2"
"2774",4646,77,"loyal",1,6,"English","L2"
"2775",4647,77,"lazy",5,1,"English","L2"
"2776",4648,77,"unrealiable",5,1,"English","L2"
"2777",4649,77,"sweetheart",1,5,"English","L2"
"2778",4650,77,"patient",1,5,"English","L2"
"2779",4651,77,"disloyal",7,2,"English","L2"
"2780",4652,77,"bad",1,5,"English","L2"
"2781",4653,77,"liar",8,3,"English","L2"
"2782",4654,77,"asshole",4,5,"English","L2"
"2783",4655,12,"graceful",4,9,"English","L2"
"2784",4656,12,"reliable",6,9,"English","L2"
"2785",4657,12,"lazy",5,3,"English","L2"
"2786",4658,12,"positive",1,7,"English","L2"
"2787",4659,12,"sweetheart",9,9,"English","L2"
"2788",4660,12,"careful",5,5,"English","L2"
"2789",4661,12,"demon",5,1,"English","L2"
"2790",4662,12,"cautious",2,5,"English","L2"
"2791",4663,12,"kind",3,9,"English","L2"
"2792",4664,12,"obsecene",4,4,"English","L2"
"2793",4665,12,"liar",5,1,"English","L2"
"2794",4666,12,"discreet",5,5,"English","L2"
"2795",4667,12,"disloyal",5,2,"English","L2"
"2796",4668,12,"good",9,9,"English","L2"
"2797",4669,12,"patient",1,8,"English","L2"
"2798",4670,12,"negative",5,2,"English","L2"
"2799",4671,12,"mean",6,4,"English","L2"
"2800",4672,12,"bad",5,3,"English","L2"
"2801",4673,12,"wise",7,9,"English","L2"
"2802",4674,12,"cruel",6,2,"English","L2"
"2803",4675,12,"indiscreet",4,4,"English","L2"
"2804",4676,12,"loyal",9,9,"English","L2"
"2805",4677,12,"asshole",7,5,"English","L2"
"2806",4678,12,"unrealiable",5,4,"English","L2"
"2807",4679,12,"rude",5,3,"English","L2"
"2808",4680,12,"saint",2,8,"English","L2"
"2809",4889,99,"cautious",1,6,"English","L2"
"2810",4890,99,"loyal",6,9,"English","L2"
"2811",4891,99,"saint",5,8,"English","L2"
"2812",4892,99,"obsecene",4,3,"English","L2"
"2813",4893,99,"demon",2,2,"English","L2"
"2814",4894,99,"patient",6,9,"English","L2"
"2815",4895,99,"good",9,9,"English","L2"
"2816",4896,99,"kind",7,9,"English","L2"
"2817",4897,99,"careful",6,6,"English","L2"
"2818",4898,99,"rude",2,1,"English","L2"
"2819",4899,99,"positive",9,9,"English","L2"
"2820",4900,99,"lazy",4,1,"English","L2"
"2821",4901,99,"mean",2,1,"English","L2"
"2822",4902,99,"wise",7,9,"English","L2"
"2823",4903,99,"disloyal",2,1,"English","L2"
"2824",4904,99,"sweetheart",9,9,"English","L2"
"2825",4905,99,"liar",2,1,"English","L2"
"2826",4906,99,"negative",4,1,"English","L2"
"2827",4907,99,"reliable",7,9,"English","L2"
"2828",4908,99,"indiscreet",3,4,"English","L2"
"2829",4909,99,"unrealiable",3,1,"English","L2"
"2830",4910,99,"bad",1,1,"English","L2"
"2831",4911,99,"graceful",9,9,"English","L2"
"2832",4912,99,"discreet",6,5,"English","L2"
"2833",4913,99,"cruel",1,1,"English","L2"
"2834",4914,99,"asshole",1,1,"English","L2"
"2835",4915,82,"obsecene",6,1,"English","L2"
"2836",4916,82,"patient",3,7,"English","L2"
"2837",4917,82,"positive",9,9,"English","L2"
"2838",4918,82,"asshole",7,3,"English","L2"
"2839",4919,82,"sweetheart",3,9,"English","L2"
"2840",4920,82,"rude",8,1,"English","L2"
"2841",4921,82,"demon",8,1,"English","L2"
"2842",4922,82,"mean",5,3,"English","L2"
"2843",4923,82,"saint",4,9,"English","L2"
"2844",4924,82,"loyal",1,9,"English","L2"
"2845",4925,82,"unrealiable",8,3,"English","L2"
"2846",4926,82,"liar",6,2,"English","L2"
"2847",4927,82,"negative",2,1,"English","L2"
"2848",4928,82,"careful",1,9,"English","L2"
"2849",4929,82,"discreet",1,9,"English","L2"
"2850",4930,82,"good",1,9,"English","L2"
"2851",4931,82,"bad",7,1,"English","L2"
"2852",4932,82,"wise",1,9,"English","L2"
"2853",4933,82,"disloyal",9,1,"English","L2"
"2854",4934,82,"cautious",1,9,"English","L2"
"2855",4935,82,"kind",1,9,"English","L2"
"2856",4936,82,"indiscreet",6,6,"English","L2"
"2857",4937,82,"reliable",1,9,"English","L2"
"2858",4938,82,"lazy",5,4,"English","L2"
"2859",4939,82,"graceful",1,9,"English","L2"
"2860",4940,82,"cruel",7,1,"English","L2"
"2861",4941,196,"discreet",8,9,"English","L2"
"2862",4942,196,"patient",7,9,"English","L2"
"2863",4943,196,"negative",3,2,"English","L2"
"2864",4944,196,"careful",6,7,"English","L2"
"2865",4945,196,"obsecene",6,1,"English","L2"
"2866",4946,196,"good",8,9,"English","L2"
"2867",4947,196,"kind",8,9,"English","L2"
"2868",4948,196,"reliable",8,9,"English","L2"
"2869",4949,196,"disloyal",7,3,"English","L2"
"2870",4950,196,"lazy",5,2,"English","L2"
"2871",4951,196,"asshole",7,1,"English","L2"
"2872",4952,196,"cruel",7,1,"English","L2"
"2873",4953,196,"sweetheart",9,9,"English","L2"
"2874",4954,196,"graceful",8,9,"English","L2"
"2875",4955,196,"cautious",5,5,"English","L2"
"2876",4956,196,"wise",6,6,"English","L2"
"2877",4957,196,"loyal",7,9,"English","L2"
"2878",4958,196,"indiscreet",5,1,"English","L2"
"2879",4959,196,"rude",8,1,"English","L2"
"2880",4960,196,"liar",7,1,"English","L2"
"2881",4961,196,"unrealiable",5,2,"English","L2"
"2882",4962,196,"demon",7,1,"English","L2"
"2883",4963,196,"saint",7,9,"English","L2"
"2884",4964,196,"bad",7,1,"English","L2"
"2885",4965,196,"positive",8,9,"English","L2"
"2886",4966,196,"mean",6,1,"English","L2"
"2887",4993,192,"patient",8,8,"English","L2"
"2888",4994,192,"disloyal",1,2,"English","L2"
"2889",4995,192,"bad",2,1,"English","L2"
"2890",4996,192,"asshole",1,1,"English","L2"
"2891",4997,192,"rude",3,1,"English","L2"
"2892",4998,192,"liar",1,2,"English","L2"
"2893",4999,192,"positive",6,8,"English","L2"
"2894",5000,192,"unrealiable",3,2,"English","L2"
"2895",5001,192,"cautious",5,5,"English","L2"
"2896",5002,192,"saint",4,7,"English","L2"
"2897",5003,192,"loyal",7,7,"English","L2"
"2898",5004,192,"cruel",4,4,"English","L2"
"2899",5005,192,"obsecene",4,2,"English","L2"
"2900",5006,192,"graceful",7,8,"English","L2"
"2901",5007,192,"sweetheart",8,8,"English","L2"
"2902",5008,192,"lazy",2,2,"English","L2"
"2903",5009,192,"indiscreet",2,1,"English","L2"
"2904",5010,192,"reliable",7,7,"English","L2"
"2905",5011,192,"demon",1,1,"English","L2"
"2906",5012,192,"wise",8,8,"English","L2"
"2907",5013,192,"negative",2,1,"English","L2"
"2908",5014,192,"mean",5,5,"English","L2"
"2909",5015,192,"kind",8,8,"English","L2"
"2910",5016,192,"careful",8,8,"English","L2"
"2911",5017,192,"good",8,8,"English","L2"
"2912",5018,192,"discreet",2,2,"English","L2"
"2913",5019,207,"positive",9,9,"English","L2"
"2914",5020,207,"discreet",4,3,"English","L2"
"2915",5021,207,"mean",5,1,"English","L2"
"2916",5022,207,"obsecene",6,1,"English","L2"
"2917",5023,207,"patient",1,8,"English","L2"
"2918",5024,207,"liar",7,1,"English","L2"
"2919",5025,207,"kind",1,9,"English","L2"
"2920",5026,207,"cautious",1,7,"English","L2"
"2921",5027,207,"sweetheart",1,9,"English","L2"
"2922",5028,207,"disloyal",7,1,"English","L2"
"2923",5029,207,"reliable",1,9,"English","L2"
"2924",5030,207,"graceful",1,9,"English","L2"
"2925",5031,207,"loyal",1,9,"English","L2"
"2926",5032,207,"bad",6,1,"English","L2"
"2927",5033,207,"saint",1,9,"English","L2"
"2928",5034,207,"careful",1,9,"English","L2"
"2929",5035,207,"lazy",3,1,"English","L2"
"2930",5036,207,"good",2,9,"English","L2"
"2931",5037,207,"demon",7,1,"English","L2"
"2932",5038,207,"indiscreet",5,6,"English","L2"
"2933",5039,207,"cruel",6,1,"English","L2"
"2934",5040,207,"asshole",7,1,"English","L2"
"2935",5041,207,"unrealiable",6,1,"English","L2"
"2936",5042,207,"negative",7,1,"English","L2"
"2937",5043,207,"wise",1,9,"English","L2"
"2938",5044,207,"rude",5,1,"English","L2"
"2939",5045,7,"loyal",9,9,"English","L2"
"2940",5046,7,"graceful",6,6,"English","L2"
"2941",5047,7,"rude",6,2,"English","L2"
"2942",5048,7,"cautious",2,5,"English","L2"
"2943",5049,7,"asshole",7,1,"English","L2"
"2944",5050,7,"discreet",3,6,"English","L2"
"2945",5051,7,"unrealiable",6,2,"English","L2"
"2946",5052,7,"disloyal",5,2,"English","L2"
"2947",5053,7,"cruel",6,1,"English","L2"
"2948",5054,7,"good",4,6,"English","L2"
"2949",5055,7,"patient",1,6,"English","L2"
"2950",5056,7,"liar",7,2,"English","L2"
"2951",5057,7,"demon",4,1,"English","L2"
"2952",5058,7,"obsecene",6,1,"English","L2"
"2953",5059,7,"wise",3,8,"English","L2"
"2954",5060,7,"kind",4,8,"English","L2"
"2955",5061,7,"negative",7,1,"English","L2"
"2956",5062,7,"careful",5,6,"English","L2"
"2957",5063,7,"mean",7,2,"English","L2"
"2958",5064,7,"bad",4,2,"English","L2"
"2959",5065,7,"positive",6,9,"English","L2"
"2960",5066,7,"saint",5,6,"English","L2"
"2961",5067,7,"indiscreet",4,4,"English","L2"
"2962",5068,7,"sweetheart",5,8,"English","L2"
"2963",5069,7,"reliable",3,7,"English","L2"
"2964",5070,7,"lazy",7,3,"English","L2"
"2965",5071,25,"positive",8,8,"English","L2"
"2966",5072,25,"lazy",3,3,"English","L2"
"2967",5073,25,"rude",6,3,"English","L2"
"2968",5074,25,"patient",2,8,"English","L2"
"2969",5075,25,"cruel",5,1,"English","L2"
"2970",5076,25,"asshole",3,1,"English","L2"
"2971",5077,25,"obsecene",5,1,"English","L2"
"2972",5078,25,"kind",1,9,"English","L2"
"2973",5079,25,"careful",3,7,"English","L2"
"2974",5080,25,"disloyal",4,1,"English","L2"
"2975",5081,25,"demon",7,1,"English","L2"
"2976",5082,25,"wise",5,9,"English","L2"
"2977",5083,25,"loyal",5,9,"English","L2"
"2978",5084,25,"mean",6,1,"English","L2"
"2979",5085,25,"reliable",5,9,"English","L2"
"2980",5086,25,"cautious",6,4,"English","L2"
"2981",5087,25,"negative",4,1,"English","L2"
"2982",5088,25,"bad",4,1,"English","L2"
"2983",5089,25,"graceful",3,8,"English","L2"
"2984",5090,25,"sweetheart",5,8,"English","L2"
"2985",5091,25,"indiscreet",5,1,"English","L2"
"2986",5092,25,"unrealiable",4,1,"English","L2"
"2987",5093,25,"liar",5,1,"English","L2"
"2988",5094,25,"discreet",3,8,"English","L2"
"2989",5095,25,"saint",3,8,"English","L2"
"2990",5096,25,"good",4,8,"English","L2"
"2991",5097,62,"saint",2,6,"English","L2"
"2992",5098,62,"positive",6,8,"English","L2"
"2993",5099,62,"discreet",5,5,"English","L2"
"2994",5100,62,"unrealiable",5,2,"English","L2"
"2995",5101,62,"liar",6,1,"English","L2"
"2996",5102,62,"bad",4,1,"English","L2"
"2997",5103,62,"rude",6,1,"English","L2"
"2998",5104,62,"indiscreet",4,2,"English","L2"
"2999",5105,62,"obsecene",6,4,"English","L2"
"3000",5106,62,"loyal",7,8,"English","L2"
"3001",5107,62,"cruel",5,1,"English","L2"
"3002",5108,62,"lazy",4,4,"English","L2"
"3003",5109,62,"disloyal",5,1,"English","L2"
"3004",5110,62,"mean",4,2,"English","L2"
"3005",5111,62,"patient",7,7,"English","L2"
"3006",5112,62,"demon",6,4,"English","L2"
"3007",5113,62,"negative",4,2,"English","L2"
"3008",5114,62,"kind",6,6,"English","L2"
"3009",5115,62,"graceful",7,7,"English","L2"
"3010",5116,62,"reliable",8,8,"English","L2"
"3011",5117,62,"wise",6,6,"English","L2"
"3012",5118,62,"cautious",5,5,"English","L2"
"3013",5119,62,"sweetheart",6,6,"English","L2"
"3014",5120,62,"careful",5,5,"English","L2"
"3015",5121,62,"good",8,8,"English","L2"
"3016",5122,62,"asshole",4,3,"English","L2"
"3017",5123,172,"careful",2,6,"English","L2"
"3018",5124,172,"asshole",7,2,"English","L2"
"3019",5125,172,"bad",5,1,"English","L2"
"3020",5126,172,"sweetheart",6,8,"English","L2"
"3021",5127,172,"obsecene",6,2,"English","L2"
"3022",5128,172,"patient",2,7,"English","L2"
"3023",5129,172,"disloyal",6,1,"English","L2"
"3024",5130,172,"liar",9,1,"English","L2"
"3025",5131,172,"reliable",1,8,"English","L2"
"3026",5132,172,"saint",3,7,"English","L2"
"3027",5133,172,"cautious",3,7,"English","L2"
"3028",5134,172,"unrealiable",6,2,"English","L2"
"3029",5135,172,"rude",8,2,"English","L2"
"3030",5136,172,"graceful",3,8,"English","L2"
"3031",5137,172,"loyal",1,8,"English","L2"
"3032",5138,172,"lazy",5,2,"English","L2"
"3033",5139,172,"kind",2,8,"English","L2"
"3034",5140,172,"wise",1,8,"English","L2"
"3035",5141,172,"cruel",9,1,"English","L2"
"3036",5142,172,"positive",6,9,"English","L2"
"3037",5143,172,"demon",9,1,"English","L2"
"3038",5144,172,"good",2,8,"English","L2"
"3039",5145,172,"negative",5,1,"English","L2"
"3040",5146,172,"mean",7,1,"English","L2"
"3041",5147,172,"indiscreet",6,2,"English","L2"
"3042",5148,172,"discreet",2,8,"English","L2"
"3043",5149,180,"graceful",6,8,"English","L2"
"3044",5150,180,"unrealiable",5,3,"English","L2"
"3045",5151,180,"negative",5,3,"English","L2"
"3046",5152,180,"wise",3,7,"English","L2"
"3047",5153,180,"bad",5,1,"English","L2"
"3048",5154,180,"cruel",5,1,"English","L2"
"3049",5155,180,"lazy",5,3,"English","L2"
"3050",5156,180,"reliable",1,9,"English","L2"
"3051",5157,180,"obsecene",5,2,"English","L2"
"3052",5158,180,"careful",3,8,"English","L2"
"3053",5159,180,"sweetheart",9,9,"English","L2"
"3054",5160,180,"saint",3,9,"English","L2"
"3055",5161,180,"demon",5,1,"English","L2"
"3056",5162,180,"loyal",1,9,"English","L2"
"3057",5163,180,"good",2,9,"English","L2"
"3058",5164,180,"indiscreet",5,5,"English","L2"
"3059",5165,180,"patient",2,8,"English","L2"
"3060",5166,180,"kind",9,9,"English","L2"
"3061",5167,180,"cautious",5,5,"English","L2"
"3062",5168,180,"rude",5,3,"English","L2"
"3063",5169,180,"mean",5,3,"English","L2"
"3064",5170,180,"discreet",5,5,"English","L2"
"3065",5171,180,"disloyal",5,2,"English","L2"
"3066",5172,180,"asshole",5,2,"English","L2"
"3067",5173,180,"positive",2,8,"English","L2"
"3068",5174,180,"liar",5,1,"English","L2"
"3069",5175,79,"obsecene",5,2,"English","L2"
"3070",5176,79,"disloyal",5,2,"English","L2"
"3071",5177,79,"cautious",4,5,"English","L2"
"3072",5178,79,"cruel",5,1,"English","L2"
"3073",5179,79,"patient",4,7,"English","L2"
"3074",5180,79,"loyal",5,7,"English","L2"
"3075",5181,79,"sweetheart",6,8,"English","L2"
"3076",5182,79,"liar",5,1,"English","L2"
"3077",5183,79,"graceful",5,7,"English","L2"
"3078",5184,79,"negative",5,5,"English","L2"
"3079",5185,79,"positive",5,5,"English","L2"
"3080",5186,79,"indiscreet",5,3,"English","L2"
"3081",5187,79,"rude",5,2,"English","L2"
"3082",5188,79,"bad",5,4,"English","L2"
"3083",5189,79,"kind",5,7,"English","L2"
"3084",5190,79,"demon",5,5,"English","L2"
"3085",5191,79,"discreet",5,5,"English","L2"
"3086",5192,79,"reliable",5,7,"English","L2"
"3087",5193,79,"careful",4,5,"English","L2"
"3088",5194,79,"wise",5,7,"English","L2"
"3089",5195,79,"good",5,5,"English","L2"
"3090",5196,79,"saint",5,5,"English","L2"
"3091",5197,79,"unrealiable",5,3,"English","L2"
"3092",5198,79,"mean",5,3,"English","L2"
"3093",5199,79,"lazy",5,2,"English","L2"
"3094",5200,79,"asshole",5,3,"English","L2"
"3095",5201,154,"loyal",7,9,"English","L2"
"3096",5202,154,"negative",5,1,"English","L2"
"3097",5203,154,"cautious",7,6,"English","L2"
"3098",5204,154,"mean",7,1,"English","L2"
"3099",5205,154,"discreet",1,9,"English","L2"
"3100",5206,154,"disloyal",7,1,"English","L2"
"3101",5207,154,"wise",1,9,"English","L2"
"3102",5208,154,"asshole",4,1,"English","L2"
"3103",5209,154,"sweetheart",9,9,"English","L2"
"3104",5210,154,"kind",6,9,"English","L2"
"3105",5211,154,"rude",7,1,"English","L2"
"3106",5212,154,"bad",5,1,"English","L2"
"3107",5213,154,"indiscreet",5,1,"English","L2"
"3108",5214,154,"obsecene",5,1,"English","L2"
"3109",5215,154,"unrealiable",5,1,"English","L2"
"3110",5216,154,"reliable",1,9,"English","L2"
"3111",5217,154,"graceful",5,9,"English","L2"
"3112",5218,154,"patient",5,9,"English","L2"
"3113",5219,154,"demon",5,1,"English","L2"
"3114",5220,154,"liar",5,1,"English","L2"
"3115",5221,154,"careful",5,9,"English","L2"
"3116",5222,154,"lazy",1,1,"English","L2"
"3117",5223,154,"cruel",5,1,"English","L2"
"3118",5224,154,"positive",5,9,"English","L2"
"3119",5225,154,"saint",5,9,"English","L2"
"3120",5226,154,"good",5,9,"English","L2"
"3121",5227,35,"cruel",4,3,"English","L2"
"3122",5228,35,"careful",2,7,"English","L2"
"3123",5229,35,"saint",7,8,"English","L2"
"3124",5230,35,"unrealiable",5,3,"English","L2"
"3125",5231,35,"liar",3,1,"English","L2"
"3126",5232,35,"graceful",6,7,"English","L2"
"3127",5233,35,"obsecene",7,2,"English","L2"
"3128",5234,35,"asshole",7,3,"English","L2"
"3129",5235,35,"discreet",3,5,"English","L2"
"3130",5236,35,"wise",3,7,"English","L2"
"3131",5237,35,"bad",5,3,"English","L2"
"3132",5238,35,"kind",3,7,"English","L2"
"3133",5239,35,"demon",5,1,"English","L2"
"3134",5240,35,"positive",3,7,"English","L2"
"3135",5241,35,"indiscreet",4,2,"English","L2"
"3136",5242,35,"sweetheart",9,9,"English","L2"
"3137",5243,35,"loyal",7,9,"English","L2"
"3138",5244,35,"good",3,7,"English","L2"
"3139",5245,35,"disloyal",6,3,"English","L2"
"3140",5246,35,"lazy",2,2,"English","L2"
"3141",5247,35,"mean",5,1,"English","L2"
"3142",5248,35,"cautious",6,6,"English","L2"
"3143",5249,35,"rude",5,2,"English","L2"
"3144",5250,35,"negative",5,1,"English","L2"
"3145",5251,35,"patient",3,7,"English","L2"
"3146",5252,35,"reliable",3,7,"English","L2"
"3147",5253,212,"reliable",7,8,"English","L2"
"3148",5254,212,"positive",8,8,"English","L2"
"3149",5255,212,"patient",8,8,"English","L2"
"3150",5256,212,"bad",2,2,"English","L2"
"3151",5257,212,"sweetheart",8,8,"English","L2"
"3152",5258,212,"indiscreet",2,2,"English","L2"
"3153",5259,212,"cruel",2,2,"English","L2"
"3154",5260,212,"wise",8,8,"English","L2"
"3155",5261,212,"demon",3,2,"English","L2"
"3156",5262,212,"saint",7,7,"English","L2"
"3157",5263,212,"liar",1,1,"English","L2"
"3158",5264,212,"unrealiable",1,1,"English","L2"
"3159",5265,212,"discreet",8,8,"English","L2"
"3160",5266,212,"careful",8,8,"English","L2"
"3161",5267,212,"loyal",9,9,"English","L2"
"3162",5268,212,"negative",1,1,"English","L2"
"3163",5269,212,"graceful",8,8,"English","L2"
"3164",5270,212,"rude",1,1,"English","L2"
"3165",5271,212,"asshole",1,1,"English","L2"
"3166",5272,212,"good",8,8,"English","L2"
"3167",5273,212,"obsecene",1,1,"English","L2"
"3168",5274,212,"disloyal",1,1,"English","L2"
"3169",5275,212,"cautious",8,8,"English","L2"
"3170",5276,212,"mean",1,1,"English","L2"
"3171",5277,212,"lazy",1,1,"English","L2"
"3172",5278,212,"kind",8,8,"English","L2"
"3173",5279,61,"patient",6,7,"English","L2"
"3174",5280,61,"demon",6,4,"English","L2"
"3175",5281,61,"positive",9,8,"English","L2"
"3176",5282,61,"discreet",6,8,"English","L2"
"3177",5283,61,"good",9,9,"English","L2"
"3178",5284,61,"indiscreet",7,8,"English","L2"
"3179",5285,61,"liar",5,5,"English","L2"
"3180",5286,61,"rude",2,2,"English","L2"
"3181",5287,61,"asshole",1,1,"English","L2"
"3182",5288,61,"sweetheart",6,9,"English","L2"
"3183",5289,61,"careful",5,5,"English","L2"
"3184",5290,61,"bad",2,2,"English","L2"
"3185",5291,61,"reliable",9,8,"English","L2"
"3186",5292,61,"cautious",8,6,"English","L2"
"3187",5293,61,"unrealiable",6,6,"English","L2"
"3188",5294,61,"loyal",6,4,"English","L2"
"3189",5295,61,"graceful",8,6,"English","L2"
"3190",5296,61,"obsecene",3,8,"English","L2"
"3191",5297,61,"lazy",5,5,"English","L2"
"3192",5298,61,"mean",5,6,"English","L2"
"3193",5299,61,"disloyal",4,6,"English","L2"
"3194",5300,61,"saint",9,9,"English","L2"
"3195",5301,61,"kind",9,9,"English","L2"
"3196",5302,61,"cruel",1,1,"English","L2"
"3197",5303,61,"negative",4,2,"English","L2"
"3198",5304,61,"wise",8,6,"English","L2"
"3199",5305,107,"liar",3,1,"English","L2"
"3200",5306,107,"positive",1,9,"English","L2"
"3201",5307,107,"demon",5,1,"English","L2"
"3202",5308,107,"reliable",4,9,"English","L2"
"3203",5309,107,"negative",1,1,"English","L2"
"3204",5310,107,"mean",3,1,"English","L2"
"3205",5311,107,"cautious",2,9,"English","L2"
"3206",5312,107,"rude",7,1,"English","L2"
"3207",5313,107,"asshole",9,1,"English","L2"
"3208",5314,107,"saint",6,9,"English","L2"
"3209",5315,107,"obsecene",6,1,"English","L2"
"3210",5316,107,"unrealiable",9,1,"English","L2"
"3211",5317,107,"disloyal",6,1,"English","L2"
"3212",5318,107,"graceful",5,9,"English","L2"
"3213",5319,107,"cruel",8,1,"English","L2"
"3214",5320,107,"loyal",3,9,"English","L2"
"3215",5321,107,"indiscreet",7,1,"English","L2"
"3216",5322,107,"good",4,9,"English","L2"
"3217",5323,107,"discreet",5,5,"English","L2"
"3218",5324,107,"wise",6,9,"English","L2"
"3219",5325,107,"sweetheart",9,9,"English","L2"
"3220",5326,107,"careful",6,9,"English","L2"
"3221",5327,107,"bad",5,3,"English","L2"
