"","Participant","Label","SliderResponse","Number","TrialType","Valence","LexicalType","ContextCondition","Group","Name","StudyLanguage","Nativeness"
"6680",201,"expletive_test","39","1","test","neg","pej","NEU","C","IPN1","Italian","L2"
"6681",201,"expletive_test","81","8","filler","neg","adj","AO","C","INF8","Italian","L2"
"6682",201,"expletive_test","65","1","filler","neg","adj","TO","C","ITN1","Italian","L2"
"6683",201,"expletive_test","82","2","test","pos","pej","TO","C","IPP2","Italian","L2"
"6684",201,"expletive_test","73","3","test","neg","adj","AO","C","IAN3","Italian","L2"
"6685",201,"expletive_test","73","6","filler","neg","adj","TO","C","INF6","Italian","L2"
"6686",201,"expletive_test","98","2","test","neg","pej","TO","C","IPN2","Italian","L2"
"6687",201,"expletive_test","77","15","filler","pos","adj","TO","C","INF15","Italian","L2"
"6688",201,"expletive_test","71","5","test","pos","adj","TO","C","IAP5","Italian","L2"
"6689",201,"expletive_test","38","2","test","neg","adj","TO","C","IAN2","Italian","L2"
"6690",201,"expletive_test","40","4","test","neg","adj","NEU","C","IAN4","Italian","L2"
"6691",201,"expletive_test","85","3","test","pos","adj","AO","C","IAP3","Italian","L2"
"6692",201,"expletive_test","64","21","filler","pos","adj","AO","C","INF21","Italian","L2"
"6693",201,"expletive_test","37","11","filler","neg","adj","AO","C","INF11","Italian","L2"
"6694",201,"expletive_test","42","19","filler","pos","adj","AO","C","INF19","Italian","L2"
"6695",201,"expletive_test","60","24","filler","pos","adj","AO","C","INF24","Italian","L2"
"6696",201,"expletive_test","16","22","filler","pos","adj","AO","C","INF22","Italian","L2"
"6697",201,"expletive_test","90","1","test","pos","adj","NEU","C","IAP1","Italian","L2"
"6698",201,"expletive_test","95","20","filler","pos","adj","AO","C","INF20","Italian","L2"
"6699",201,"expletive_test","44","9","test","pos","adj","AO","C","IAP9","Italian","L2"
"6700",201,"expletive_test","63","1","test","pos","pej","NEU","C","IPP1","Italian","L2"
"6701",201,"expletive_test","88","3","filler","neg","adj","TO","C","INF3","Italian","L2"
"6702",201,"expletive_test","93","8","test","neg","pej","TO","C","IPN8","Italian","L2"
"6703",201,"expletive_test","64","12","filler","neg","adj","AO","C","INF12","Italian","L2"
"6704",201,"expletive_test","44","4","test","pos","adj","NEU","C","IAP4","Italian","L2"
"6705",201,"expletive_test","38","13","filler","pos","adj","TO","C","INF13","Italian","L2"
"6706",201,"expletive_test","34","7","test","neg","adj","NEU","C","IAN7","Italian","L2"
"6707",201,"expletive_test","99","8","test","pos","pej","TO","C","IPP8","Italian","L2"
"6708",201,"expletive_test","99","5","test","neg","pej","TO","C","IPN5","Italian","L2"
"6709",201,"expletive_test","99","3","test","pos","pej","AO","C","IPP3","Italian","L2"
"6710",201,"expletive_test","69","4","test","pos","pej","NEU","C","IPP4","Italian","L2"
"6711",201,"expletive_test","86","2","test","pos","adj","TO","C","IAP2","Italian","L2"
"6712",201,"expletive_test","71","4","filler","neg","adj","TO","C","INF4","Italian","L2"
"6713",201,"expletive_test","35","8","test","pos","adj","TO","C","IAP8","Italian","L2"
"6714",201,"expletive_test","91","16","filler","pos","adj","TO","C","INF16","Italian","L2"
"6715",201,"expletive_test","74","10","filler","neg","adj","AO","C","INF10","Italian","L2"
"6716",201,"expletive_test","77","5","test","neg","adj","TO","C","IAN5","Italian","L2"
"6717",201,"expletive_test","99","3","test","neg","pej","AO","C","IPN3","Italian","L2"
"6718",201,"expletive_test","85","6","test","pos","adj","AO","C","IAP6","Italian","L2"
"6719",201,"expletive_test","39","1","test","neg","adj","NEU","C","IAN1","Italian","L2"
"6720",201,"expletive_test","90","18","filler","pos","adj","TO","C","INF18","Italian","L2"
"6721",84,"expletive_test","12","12","filler","neg","adj","AO","A","INF12","Italian","L2"
"6722",84,"expletive_test","13","8","test","pos","adj","TO","A","IAP8","Italian","L2"
"6723",84,"expletive_test","61","9","test","neg","pej","AO","A","IPN9","Italian","L2"
"6724",84,"expletive_test","71","6","filler","neg","adj","TO","A","INF6","Italian","L2"
"6725",84,"expletive_test","73","6","test","pos","pej","AO","A","IPP6","Italian","L2"
"6726",84,"expletive_test","0","23","filler","pos","adj","AO","A","INF23","Italian","L2"
"6727",84,"expletive_test","0","5","test","neg","adj","TO","A","IAN5","Italian","L2"
"6728",84,"expletive_test","31","4","test","neg","pej","NEU","A","IPN4","Italian","L2"
"6729",84,"expletive_test","67","4","test","pos","adj","NEU","A","IAP4","Italian","L2"
"6730",84,"expletive_test","64","1","test","neg","pej","NEU","A","IPN1","Italian","L2"
"6731",84,"expletive_test","84","2","filler","neg","adj","TO","A","INF2","Italian","L2"
"6732",84,"expletive_test","99","7","test","pos","pej","NEU","A","IPP7","Italian","L2"
"6733",84,"expletive_test","83","4","test","neg","adj","NEU","A","IAN4","Italian","L2"
"6734",84,"expletive_test","77","4","filler","neg","adj","TO","A","INF4","Italian","L2"
"6735",84,"expletive_test","97","13","filler","pos","adj","TO","A","INF13","Italian","L2"
"6736",84,"expletive_test","99","18","filler","pos","adj","TO","A","INF18","Italian","L2"
"6737",84,"expletive_test","92","3","test","pos","pej","AO","A","IPP3","Italian","L2"
"6738",84,"expletive_test","80","9","test","neg","adj","AO","A","IAN9","Italian","L2"
"6739",84,"expletive_test","98","9","test","pos","pej","AO","A","IPP9","Italian","L2"
"6740",84,"expletive_test","36","24","filler","pos","adj","AO","A","INF24","Italian","L2"
"6741",84,"expletive_test","87","8","filler","neg","adj","AO","A","INF8","Italian","L2"
"6742",84,"expletive_test","13","22","filler","pos","adj","AO","A","INF22","Italian","L2"
"6743",84,"expletive_test","83","5","test","pos","adj","TO","A","IAP5","Italian","L2"
"6744",84,"expletive_test","32","7","test","neg","pej","NEU","A","IPN7","Italian","L2"
"6745",84,"expletive_test","99","8","test","neg","pej","TO","A","IPN8","Italian","L2"
"6746",84,"expletive_test","76","3","test","neg","adj","AO","A","IAN3","Italian","L2"
"6747",84,"expletive_test","69","1","test","pos","adj","NEU","A","IAP1","Italian","L2"
"6748",84,"expletive_test","85","5","test","pos","pej","TO","A","IPP5","Italian","L2"
"6749",84,"expletive_test","7","3","test","pos","adj","AO","A","IAP3","Italian","L2"
"6750",84,"expletive_test","24","16","filler","pos","adj","TO","A","INF16","Italian","L2"
"6751",84,"expletive_test","70","4","test","pos","pej","NEU","A","IPP4","Italian","L2"
"6752",84,"expletive_test","72","15","filler","pos","adj","TO","A","INF15","Italian","L2"
"6753",84,"expletive_test","23","7","test","pos","adj","NEU","A","IAP7","Italian","L2"
"6754",84,"expletive_test","77","11","filler","neg","adj","AO","A","INF11","Italian","L2"
"6755",84,"expletive_test","63","9","test","pos","adj","AO","A","IAP9","Italian","L2"
"6756",84,"expletive_test","4","5","filler","neg","adj","TO","A","INF5","Italian","L2"
"6757",84,"expletive_test","81","5","test","neg","pej","TO","A","IPN5","Italian","L2"
"6758",84,"expletive_test","75","2","test","pos","adj","TO","A","IAP2","Italian","L2"
"6759",84,"expletive_test","85","3","test","neg","pej","AO","A","IPN3","Italian","L2"
"6760",84,"expletive_test","72","6","test","neg","pej","AO","A","IPN6","Italian","L2"
"6761",84,"expletive_test","33","7","filler","neg","adj","AO","A","INF7","Italian","L2"
"6762",84,"expletive_test","43","20","filler","pos","adj","AO","A","INF20","Italian","L2"
"6763",84,"expletive_test","76","8","test","pos","pej","TO","A","IPP8","Italian","L2"
"6764",84,"expletive_test","72","10","filler","neg","adj","AO","A","INF10","Italian","L2"
"6765",84,"expletive_test","92","9","filler","neg","adj","AO","A","INF9","Italian","L2"
"6766",84,"expletive_test","63","1","test","neg","adj","NEU","A","IAN1","Italian","L2"
"6767",84,"expletive_test","77","2","test","neg","adj","TO","A","IAN2","Italian","L2"
"6768",84,"expletive_test","73","1","filler","neg","adj","TO","A","ITN1","Italian","L2"
"6769",84,"expletive_test","86","2","test","neg","pej","TO","A","IPN2","Italian","L2"
"6770",84,"expletive_test","70","21","filler","pos","adj","AO","A","INF21","Italian","L2"
"6771",84,"expletive_test","75","1","test","pos","pej","NEU","A","IPP1","Italian","L2"
"6772",84,"expletive_test","87","19","filler","pos","adj","AO","A","INF19","Italian","L2"
"6773",84,"expletive_test","81","3","filler","neg","adj","TO","A","INF3","Italian","L2"
"6774",84,"expletive_test","71","7","test","neg","adj","NEU","A","IAN7","Italian","L2"
"6775",84,"expletive_test","89","8","test","neg","adj","TO","A","IAN8","Italian","L2"
"6776",84,"expletive_test","67","17","filler","pos","adj","TO","A","INF17","Italian","L2"
"6777",84,"expletive_test","66","6","test","pos","adj","AO","A","IAP6","Italian","L2"
"6778",84,"expletive_test","75","6","test","neg","adj","AO","A","IAN6","Italian","L2"
"6779",84,"expletive_test","83","14","filler","pos","adj","TO","A","INF14","Italian","L2"
"6780",84,"expletive_test","91","2","test","pos","pej","TO","A","IPP2","Italian","L2"
"6781",151,"expletive_test","14","8","test","neg","pej","AO","C","IPN8","Italian","L2"
"6782",151,"expletive_test","0","9","test","neg","adj","NEU","C","IAN9","Italian","L2"
"6783",151,"expletive_test","30","5","filler","neg","adj","TO","C","INF5","Italian","L2"
"6784",151,"expletive_test","0","3","test","neg","pej","NEU","C","IPN3","Italian","L2"
"6785",151,"expletive_test","74","1","test","neg","pej","TO","C","IPN1","Italian","L2"
"6786",151,"expletive_test","79","4","test","neg","adj","TO","C","IAN4","Italian","L2"
"6787",151,"expletive_test","99","2","test","pos","adj","AO","C","IAP2","Italian","L2"
"6788",151,"expletive_test","0","8","test","pos","adj","AO","C","IAP8","Italian","L2"
"6789",151,"expletive_test","99","1","test","pos","pej","TO","C","IPP1","Italian","L2"
"6790",151,"expletive_test","63","10","filler","neg","adj","AO","C","INF10","Italian","L2"
"6791",151,"expletive_test","38","11","filler","neg","adj","AO","C","INF11","Italian","L2"
"6792",151,"expletive_test","99","3","filler","neg","adj","TO","C","INF3","Italian","L2"
"6793",151,"expletive_test","77","18","filler","pos","adj","TO","C","INF18","Italian","L2"
"6794",151,"expletive_test","39","2","filler","neg","adj","TO","C","INF2","Italian","L2"
"6795",151,"expletive_test","61","2","test","neg","pej","AO","C","IPN2","Italian","L2"
"6796",151,"expletive_test","2","9","test","neg","pej","NEU","C","IPN9","Italian","L2"
"6797",151,"expletive_test","92","6","test","pos","pej","NEU","C","IPP6","Italian","L2"
"6798",151,"expletive_test","99","4","test","pos","pej","TO","C","IPP4","Italian","L2"
"6799",151,"expletive_test","71","9","test","pos","pej","NEU","C","IPP9","Italian","L2"
"6800",151,"expletive_test","59","21","filler","pos","adj","AO","C","INF21","Italian","L2"
"6801",151,"expletive_test","0","4","test","pos","adj","TO","C","IAP4","Italian","L2"
"6802",151,"expletive_test","69","6","filler","neg","adj","TO","C","INF6","Italian","L2"
"6803",151,"expletive_test","77","7","test","pos","pej","TO","C","IPP7","Italian","L2"
"6804",151,"expletive_test","69","4","test","neg","pej","TO","C","IPN4","Italian","L2"
"6805",151,"expletive_test","81","3","test","pos","pej","NEU","C","IPP3","Italian","L2"
"6806",151,"expletive_test","74","19","filler","pos","adj","AO","C","INF19","Italian","L2"
"6807",151,"expletive_test","60","7","test","neg","pej","TO","C","IPN7","Italian","L2"
"6808",151,"expletive_test","98","9","test","pos","adj","NEU","C","IAP9","Italian","L2"
"6809",151,"expletive_test","73","3","test","pos","adj","NEU","C","IAP3","Italian","L2"
"6810",151,"expletive_test","15","6","test","neg","adj","NEU","C","IAN6","Italian","L2"
"6811",151,"expletive_test","84","9","filler","neg","adj","AO","C","INF9","Italian","L2"
"6812",151,"expletive_test","62","1","test","neg","adj","TO","C","IAN1","Italian","L2"
"6813",151,"expletive_test","71","8","filler","neg","adj","AO","C","INF8","Italian","L2"
"6814",151,"expletive_test","99","8","test","pos","pej","AO","C","IPP8","Italian","L2"
"6815",151,"expletive_test","0","22","filler","pos","adj","AO","C","INF22","Italian","L2"
"6816",151,"expletive_test","10","23","filler","pos","adj","AO","C","INF23","Italian","L2"
"6817",151,"expletive_test","68","17","filler","pos","adj","TO","C","INF17","Italian","L2"
"6818",151,"expletive_test","56","6","test","pos","adj","NEU","C","IAP6","Italian","L2"
"6819",151,"expletive_test","63","5","test","neg","adj","AO","C","IAN5","Italian","L2"
"6820",151,"expletive_test","64","16","filler","pos","adj","TO","C","INF16","Italian","L2"
"6821",151,"expletive_test","62","8","test","neg","adj","AO","C","IAN8","Italian","L2"
"6822",151,"expletive_test","83","15","filler","pos","adj","TO","C","INF15","Italian","L2"
"6823",151,"expletive_test","77","7","test","pos","adj","TO","C","IAP7","Italian","L2"
"6824",151,"expletive_test","79","2","test","pos","pej","AO","C","IPP2","Italian","L2"
"6825",151,"expletive_test","72","7","test","neg","adj","TO","C","IAN7","Italian","L2"
"6826",151,"expletive_test","0","6","test","neg","pej","NEU","C","IPN6","Italian","L2"
"6827",151,"expletive_test","99","5","test","pos","pej","AO","C","IPP5","Italian","L2"
"6828",151,"expletive_test","99","1","test","pos","adj","TO","C","IAP1","Italian","L2"
"6829",151,"expletive_test","83","5","test","pos","adj","AO","C","IAP5","Italian","L2"
"6830",151,"expletive_test","16","5","test","neg","pej","AO","C","IPN5","Italian","L2"
"6831",151,"expletive_test","64","7","filler","neg","adj","AO","C","INF7","Italian","L2"
"6832",151,"expletive_test","73","24","filler","pos","adj","AO","C","INF24","Italian","L2"
"6833",151,"expletive_test","77","14","filler","pos","adj","TO","C","INF14","Italian","L2"
"6834",151,"expletive_test","38","12","filler","neg","adj","AO","C","INF12","Italian","L2"
"6835",151,"expletive_test","58","3","test","neg","adj","NEU","C","IAN3","Italian","L2"
"6836",151,"expletive_test","74","1","filler","neg","adj","TO","C","ITN1","Italian","L2"
"6837",151,"expletive_test","68","4","filler","neg","adj","TO","C","INF4","Italian","L2"
"6838",151,"expletive_test","37","2","test","neg","adj","AO","C","IAN2","Italian","L2"
"6839",151,"expletive_test","99","13","filler","pos","adj","TO","C","INF13","Italian","L2"
"6840",151,"expletive_test","89","20","filler","pos","adj","AO","C","INF20","Italian","L2"
"6841",60,"expletive_test","16","5","filler","neg","adj","TO","B","INF5","Italian","L2"
"6842",60,"expletive_test","34","6","test","neg","adj","NEU","B","IAN6","Italian","L2"
"6843",60,"expletive_test","16","4","test","neg","pej","TO","B","IPN4","Italian","L2"
"6844",60,"expletive_test","73","18","filler","pos","adj","TO","B","INF18","Italian","L2"
"6845",60,"expletive_test","35","1","test","neg","adj","TO","B","IAN1","Italian","L2"
"6846",60,"expletive_test","73","19","filler","pos","adj","AO","B","INF19","Italian","L2"
"6847",60,"expletive_test","59","4","test","neg","adj","TO","B","IAN4","Italian","L2"
"6848",60,"expletive_test","68","9","test","pos","pej","NEU","B","IPP9","Italian","L2"
"6849",60,"expletive_test","76","16","filler","pos","adj","TO","B","INF16","Italian","L2"
"6850",60,"expletive_test","65","7","test","pos","adj","TO","B","IAP7","Italian","L2"
"6851",60,"expletive_test","65","6","filler","neg","adj","TO","B","INF6","Italian","L2"
"6852",60,"expletive_test","42","9","test","neg","adj","NEU","B","IAN9","Italian","L2"
"6853",60,"expletive_test","32","8","filler","neg","adj","AO","B","INF8","Italian","L2"
"6854",60,"expletive_test","81","5","test","pos","pej","AO","B","IPP5","Italian","L2"
"6855",60,"expletive_test","38","2","filler","neg","adj","TO","B","INF2","Italian","L2"
"6856",60,"expletive_test","76","21","filler","pos","adj","AO","B","INF21","Italian","L2"
"6857",60,"expletive_test","25","11","filler","neg","adj","AO","B","INF11","Italian","L2"
"6858",60,"expletive_test","30","8","test","neg","pej","AO","B","IPN8","Italian","L2"
"6859",60,"expletive_test","57","22","filler","pos","adj","AO","B","INF22","Italian","L2"
"6860",60,"expletive_test","69","3","test","pos","adj","NEU","B","IAP3","Italian","L2"
"6861",60,"expletive_test","74","4","filler","neg","adj","TO","B","INF4","Italian","L2"
"6862",60,"expletive_test","65","7","test","neg","adj","TO","B","IAN7","Italian","L2"
"6863",60,"expletive_test","87","1","test","pos","pej","TO","B","IPP1","Italian","L2"
"6864",60,"expletive_test","64","6","test","pos","adj","NEU","B","IAP6","Italian","L2"
"6865",60,"expletive_test","69","9","test","pos","adj","NEU","B","IAP9","Italian","L2"
"6866",60,"expletive_test","27","6","test","neg","pej","NEU","B","IPN6","Italian","L2"
"6867",60,"expletive_test","61","2","test","pos","adj","AO","B","IAP2","Italian","L2"
"6868",60,"expletive_test","40","2","test","neg","adj","AO","B","IAN2","Italian","L2"
"6869",60,"expletive_test","70","7","test","pos","pej","TO","B","IPP7","Italian","L2"
