"","X","Participant","Label","SliderResponse","Number","TrialType","Valence","LexicalType","ContextCondition","Group","Name","StudyLanguage","Nativeness"
"3555",9702,39,"expletive_test",1,8,"test","neg","pej","TO","C","EPN8","English","L1"
"3556",9703,39,"expletive_test",64,3,"test","pos","adj","AO","C","EAP3","English","L1"
"3557",9707,39,"expletive_test",71,2,"test","pos","adj","TO","C","EAP2","English","L1"
"3558",9710,39,"expletive_test",7,8,"test","pos","pej","TO","C","EPP8","English","L1"
"3559",9711,39,"expletive_test",18,9,"test","pos","pej","AO","C","EPP9","English","L1"
"3560",9712,39,"expletive_test",6,2,"test","pos","pej","TO","C","EPP2","English","L1"
"3561",9713,39,"expletive_test",0,6,"test","neg","pej","AO","C","EPN6","English","L1"
"3562",9716,39,"expletive_test",12,8,"test","neg","adj","TO","C","EAN8","English","L1"
"3563",9717,39,"expletive_test",12,4,"test","neg","adj","NEU","C","EAN4","English","L1"
"3564",9718,39,"expletive_test",21,2,"test","neg","pej","TO","C","EPN2","English","L1"
"3565",9781,137,"expletive_test",99,3,"test","pos","pej","AO","A","EPP4","English","L1"
"3566",9783,137,"expletive_test",3,8,"test","neg","pej","NEU","A","EPN8","English","L1"
"3567",9784,137,"expletive_test",99,3,"test","pos","adj","AO","A","EAP4","English","L1"
"3568",9785,137,"expletive_test",99,8,"test","pos","pej","NEU","A","EPP8","English","L1"
"3569",9786,137,"expletive_test",99,3,"test","pos","adj","TO","A","EAP3","English","L1"
"3570",9787,137,"expletive_test",0,3,"test","neg","adj","TO","A","EAN3","English","L1"
"3571",9788,137,"expletive_test",0,2,"test","neg","adj","NEU","A","EAN2","English","L1"
"3572",9789,137,"expletive_test",7,4,"test","neg","pej","AO","A","EPN4","English","L1"
"3573",9791,137,"expletive_test",99,2,"test","pos","adj","NEU","A","EAP2","English","L1"
"3574",9792,137,"expletive_test",0,9,"test","neg","adj","TO","A","EAN9","English","L1"
"3575",9796,137,"expletive_test",99,9,"test","pos","pej","TO","A","EPP9","English","L1"
"3576",9797,137,"expletive_test",99,7,"test","pos","pej","AO","A","EPP7","English","L1"
"3577",9798,137,"expletive_test",99,3,"test","pos","pej","TO","A","EPP3","English","L1"
"3578",9800,137,"expletive_test",0,6,"test","neg","pej","TO","A","EPN6","English","L1"
"3579",9801,137,"expletive_test",0,2,"test","neg","pej","NEU","A","EPN2","English","L1"
"3580",9803,137,"expletive_test",99,1,"test","pos","pej","AO","A","EPP1","English","L1"
"3581",9806,137,"expletive_test",99,2,"test","pos","pej","NEU","A","EPP2","English","L1"
"3582",9807,137,"expletive_test",1,9,"test","neg","pej","TO","A","EPN9","English","L1"
"3583",9808,137,"expletive_test",0,7,"test","neg","pej","AO","A","EPN7","English","L1"
"3584",9809,137,"expletive_test",98,9,"test","pos","adj","TO","A","EAP9","English","L1"
"3585",9812,137,"expletive_test",99,5,"test","pos","pej","NEU","A","EPP5","English","L1"
"3586",9815,137,"expletive_test",85,1,"test","pos","adj","AO","A","EAP1","English","L1"
"3587",9820,137,"expletive_test",99,6,"test","pos","adj","TO","A","EAP6","English","L1"
"3588",9821,137,"expletive_test",0,7,"test","neg","adj","AO","A","EAN7","English","L1"
"3589",9822,137,"expletive_test",7,3,"test","neg","pej","TO","A","EPN3","English","L1"
"3590",9824,137,"expletive_test",0,5,"test","neg","pej","NEU","A","EPN5","English","L1"
"3591",9825,137,"expletive_test",99,7,"test","pos","adj","AO","A","EAP7","English","L1"
"3592",9826,137,"expletive_test",0,8,"test","neg","adj","NEU","A","EAN8","English","L1"
"3593",9827,137,"expletive_test",0,1,"test","neg","pej","AO","A","EPN1","English","L1"
"3594",9828,137,"expletive_test",0,1,"test","neg","adj","AO","A","EAN1","English","L1"
"3595",9832,137,"expletive_test",2,3,"test","neg","adj","AO","A","EAN4","English","L1"
"3596",9834,137,"expletive_test",99,5,"test","pos","adj","NEU","A","EAP5","English","L1"
"3597",9836,137,"expletive_test",99,6,"test","pos","pej","TO","A","EPP6","English","L1"
"3598",9837,137,"expletive_test",11,6,"test","neg","adj","TO","A","EAN6","English","L1"
"3599",9838,137,"expletive_test",3,5,"test","neg","adj","NEU","A","EAN5","English","L1"
"3600",9839,137,"expletive_test",4,8,"test","pos","adj","NEU","A","EAP8","English","L1"
"3601",9841,206,"expletive_test",84,3,"test","pos","pej","AO","A","EPP3","English","L1"
"3602",9844,206,"expletive_test",64,8,"test","neg","adj","TO","A","EAN8","English","L1"
"3603",9846,206,"expletive_test",23,5,"test","neg","adj","TO","A","EAN5","English","L1"
"3604",9847,206,"expletive_test",88,5,"test","pos","adj","TO","A","EAP5","English","L1"
"3605",9848,206,"expletive_test",0,4,"test","neg","pej","NEU","A","EPN4","English","L1"
"3606",9849,206,"expletive_test",99,6,"test","pos","pej","AO","A","EPP6","English","L1"
"3607",9852,206,"expletive_test",2,1,"test","neg","adj","NEU","A","EAN1","English","L1"
"3608",9853,206,"expletive_test",67,1,"test","pos","adj","NEU","A","EAP1","English","L1"
"3609",9854,206,"expletive_test",93,8,"test","pos","pej","TO","A","EPP8","English","L1"
"3610",9858,206,"expletive_test",53,1,"test","pos","pej","NEU","A","EPP1","English","L1"
"3611",9861,206,"expletive_test",86,5,"test","neg","pej","TO","A","EPN5","English","L1"
"3612",9862,206,"expletive_test",85,6,"test","neg","pej","AO","A","EPN6","English","L1"
"3613",9865,206,"expletive_test",15,7,"test","neg","pej","NEU","A","EPN7","English","L1"
"3614",9866,206,"expletive_test",71,3,"test","neg","pej","AO","A","EPN3","English","L1"
"3615",9871,206,"expletive_test",75,2,"test","neg","pej","TO","A","EPN2","English","L1"
"3616",9873,206,"expletive_test",74,9,"test","neg","adj","AO","A","EAN9","English","L1"
"3617",9874,206,"expletive_test",74,2,"test","neg","adj","TO","A","EAN2","English","L1"
"3618",9875,206,"expletive_test",8,4,"test","neg","adj","NEU","A","EAN4","English","L1"
"3619",9876,206,"expletive_test",26,7,"test","pos","adj","NEU","A","EAP7","English","L1"
"3620",9877,206,"expletive_test",94,5,"test","pos","pej","TO","A","EPP5","English","L1"
"3621",9878,206,"expletive_test",91,2,"test","pos","pej","TO","A","EPP2","English","L1"
"3622",9879,206,"expletive_test",88,2,"test","pos","adj","TO","A","EAP2","English","L1"
"3623",9881,206,"expletive_test",82,3,"test","neg","adj","AO","A","EAN3","English","L1"
"3624",9883,206,"expletive_test",14,7,"test","neg","adj","NEU","A","EAN7","English","L1"
"3625",9884,206,"expletive_test",88,3,"test","pos","adj","AO","A","EAP3","English","L1"
"3626",9885,206,"expletive_test",92,9,"test","pos","pej","AO","A","EPP9","English","L1"
"3627",9886,206,"expletive_test",80,8,"test","neg","pej","TO","A","EPN8","English","L1"
"3628",9887,206,"expletive_test",76,9,"test","neg","pej","AO","A","EPN9","English","L1"
"3629",9890,206,"expletive_test",20,8,"test","pos","adj","TO","A","EAP8","English","L1"
"3630",9891,206,"expletive_test",8,1,"test","neg","pej","NEU","A","EPN1","English","L1"
"3631",9892,206,"expletive_test",75,6,"test","pos","adj","AO","A","EAP6","English","L1"
"3632",9893,206,"expletive_test",71,6,"test","neg","adj","AO","A","EAN6","English","L1"
"3633",9894,206,"expletive_test",25,9,"test","pos","adj","AO","A","EAP9","English","L1"
"3634",9895,206,"expletive_test",61,4,"test","pos","pej","NEU","A","EPP4","English","L1"
"3635",9896,206,"expletive_test",59,4,"test","pos","adj","NEU","A","EAP4","English","L1"
"3636",9899,206,"expletive_test",62,7,"test","pos","pej","NEU","A","EPP7","English","L1"
"3637",9901,149,"expletive_test",68,2,"test","pos","adj","TO","C","EAP2","English","L1"
"3638",9903,149,"expletive_test",32,8,"test","pos","adj","TO","C","EAP8","English","L1"
"3639",9904,149,"expletive_test",23,9,"test","pos","adj","AO","C","EAP9","English","L1"
"3640",9905,149,"expletive_test",8,9,"test","pos","pej","AO","C","EPP9","English","L1"
"3641",9908,149,"expletive_test",0,4,"test","pos","adj","NEU","C","EAP4","English","L1"
"3642",9909,149,"expletive_test",67,5,"test","pos","pej","TO","C","EPP5","English","L1"
"3643",9911,149,"expletive_test",66,7,"test","pos","pej","NEU","C","EPP7","English","L1"
"3644",9912,149,"expletive_test",34,4,"test","neg","pej","NEU","C","EPN4","English","L1"
"3645",9914,149,"expletive_test",40,3,"test","pos","adj","AO","C","EAP3","English","L1"
"3646",9915,149,"expletive_test",65,8,"test","pos","pej","TO","C","EPP8","English","L1"
"3647",9919,149,"expletive_test",14,1,"test","neg","adj","NEU","C","EAN1","English","L1"
"3648",9921,149,"expletive_test",34,9,"test","neg","pej","AO","C","EPN9","English","L1"
"3649",9922,149,"expletive_test",27,2,"test","pos","pej","TO","C","EPP2","English","L1"
"3650",9923,149,"expletive_test",40,1,"test","pos","adj","NEU","C","EAP1","English","L1"
"3651",9924,149,"expletive_test",58,5,"test","pos","adj","TO","C","EAP5","English","L1"
"3652",9926,149,"expletive_test",65,4,"test","neg","adj","NEU","C","EAN4","English","L1"
"3653",9927,149,"expletive_test",27,3,"test","pos","pej","AO","C","EPP3","English","L1"
"3654",9928,149,"expletive_test",99,8,"test","neg","adj","TO","C","EAN8","English","L1"
"3655",9930,149,"expletive_test",27,8,"test","neg","pej","TO","C","EPN8","English","L1"
"3656",9931,149,"expletive_test",36,3,"test","neg","adj","AO","C","EAN3","English","L1"
"3657",9932,149,"expletive_test",74,2,"test","neg","pej","TO","C","EPN2","English","L1"
"3658",9933,149,"expletive_test",25,9,"test","neg","adj","AO","C","EAN9","English","L1"
"3659",9935,149,"expletive_test",61,6,"test","pos","pej","AO","C","EPP6","English","L1"
"3660",9937,149,"expletive_test",32,6,"test","neg","pej","AO","C","EPN6","English","L1"
"3661",9940,149,"expletive_test",19,2,"test","neg","adj","TO","C","EAN2","English","L1"
"3662",9942,149,"expletive_test",83,3,"test","neg","pej","AO","C","EPN3","English","L1"
"3663",9943,149,"expletive_test",23,7,"test","neg","pej","NEU","C","EPN7","English","L1"
"3664",9945,149,"expletive_test",13,7,"test","pos","adj","NEU","C","EAP7","English","L1"
"3665",9946,149,"expletive_test",98,6,"test","pos","adj","AO","C","EAP6","English","L1"
"3666",9949,149,"expletive_test",67,6,"test","neg","adj","AO","C","EAN6","English","L1"
"3667",9950,149,"expletive_test",76,4,"test","pos","pej","NEU","C","EPP4","English","L1"
"3668",9954,149,"expletive_test",23,7,"test","neg","adj","NEU","C","EAN7","English","L1"
"3669",9956,149,"expletive_test",17,1,"test","neg","pej","NEU","C","EPN1","English","L1"
"3670",9958,149,"expletive_test",48,1,"test","pos","pej","NEU","C","EPP1","English","L1"
"3671",9959,149,"expletive_test",61,5,"test","neg","pej","TO","C","EPN5","English","L1"
"3672",9960,149,"expletive_test",52,5,"test","neg","adj","TO","C","EAN5","English","L1"
"3673",10141,65,"expletive_test",0,8,"test","pos","adj","AO","C","EAP8","English","L1"
"3674",10143,65,"expletive_test",53,9,"test","pos","adj","NEU","C","EAP9","English","L1"
"3675",10144,65,"expletive_test",99,4,"test","neg","adj","TO","C","EAN4","English","L1"
"3676",10145,65,"expletive_test",0,2,"test","neg","pej","AO","C","EPN2","English","L1"
"3677",10146,65,"expletive_test",0,7,"test","pos","adj","TO","C","EAP7","English","L1"
"3678",10149,65,"expletive_test",16,4,"test","neg","pej","TO","C","EPN4","English","L1"
"3679",10150,65,"expletive_test",36,6,"test","pos","adj","NEU","C","EAP6","English","L1"
"3680",10155,65,"expletive_test",22,7,"test","pos","pej","TO","C","EPP7","English","L1"
"3681",10156,65,"expletive_test",82,8,"test","neg","pej","AO","C","EPN8","English","L1"
"3682",10157,65,"expletive_test",36,7,"test","neg","pej","TO","C","EPN7","English","L1"
"3683",10158,65,"expletive_test",86,8,"test","pos","pej","AO","C","EPP8","English","L1"
"3684",10160,65,"expletive_test",0,6,"test","neg","pej","NEU","C","EPN6","English","L1"
"3685",10161,65,"expletive_test",78,1,"test","neg","adj","TO","C","EAN1","English","L1"
"3686",10164,65,"expletive_test",20,9,"test","pos","pej","NEU","C","EPP9","English","L1"
"3687",10166,65,"expletive_test",0,9,"test","neg","pej","NEU","C","EPN9","English","L1"
"3688",10167,65,"expletive_test",94,1,"test","pos","pej","TO","C","EPP1","English","L1"
"3689",10172,65,"expletive_test",4,9,"test","neg","adj","NEU","C","EAN9","English","L1"
"3690",10174,65,"expletive_test",97,2,"test","pos","adj","AO","C","EAP2","English","L1"
"3691",10175,65,"expletive_test",74,5,"test","neg","adj","AO","C","EAN5","English","L1"
"3692",10177,65,"expletive_test",84,2,"test","pos","pej","AO","C","EPP2","English","L1"
"3693",10178,65,"expletive_test",0,3,"test","neg","pej","NEU","C","EPN3","English","L1"
"3694",10179,65,"expletive_test",0,2,"test","neg","adj","AO","C","EAN2","English","L1"
"3695",10180,65,"expletive_test",75,5,"test","pos","adj","AO","C","EAP5","English","L1"
"3696",10181,65,"expletive_test",77,3,"test","pos","pej","NEU","C","EPP3","English","L1"
"3697",10182,65,"expletive_test",85,7,"test","neg","adj","TO","C","EAN7","English","L1"
"3698",10183,65,"expletive_test",78,1,"test","neg","pej","TO","C","EPN1","English","L1"
"3699",10184,65,"expletive_test",81,4,"test","pos","pej","TO","C","EPP4","English","L1"
"3700",10185,65,"expletive_test",25,6,"test","pos","pej","NEU","C","EPP6","English","L1"
"3701",10186,65,"expletive_test",5,3,"test","neg","adj","NEU","C","EAN3","English","L1"
"3702",10187,65,"expletive_test",71,8,"test","neg","adj","AO","C","EAN8","English","L1"
"3703",10189,65,"expletive_test",86,5,"test","pos","pej","AO","C","EPP5","English","L1"
"3704",10191,65,"expletive_test",98,5,"test","neg","pej","AO","C","EPN5","English","L1"
"3705",10193,65,"expletive_test",79,1,"test","pos","adj","TO","C","EAP1","English","L1"
"3706",10194,65,"expletive_test",14,4,"test","pos","adj","TO","C","EAP4","English","L1"
"3707",10195,65,"expletive_test",0,3,"test","pos","adj","NEU","C","EAP3","English","L1"
"3708",10200,65,"expletive_test",0,6,"test","neg","adj","NEU","C","EAN6","English","L1"
"3709",10381,34,"expletive_test",11,9,"test","pos","adj","AO","C","EAP9","English","L1"
"3710",10382,34,"expletive_test",12,4,"test","neg","adj","NEU","C","EAN4","English","L1"
"3711",10383,34,"expletive_test",99,3,"test","pos","pej","AO","C","EPP3","English","L1"
"3712",10385,34,"expletive_test",15,2,"test","neg","adj","TO","C","EAN2","English","L1"
"3713",10386,34,"expletive_test",87,7,"test","neg","pej","NEU","C","EPN7","English","L1"
"3714",10387,34,"expletive_test",84,9,"test","neg","pej","AO","C","EPN9","English","L1"
"3715",10388,34,"expletive_test",90,4,"test","pos","pej","NEU","C","EPP4","English","L1"
"3716",10390,34,"expletive_test",86,2,"test","pos","adj","TO","C","EAP2","English","L1"
"3717",10392,34,"expletive_test",79,6,"test","pos","pej","AO","C","EPP6","English","L1"
"3718",10393,34,"expletive_test",99,5,"test","neg","pej","TO","C","EPN5","English","L1"
"3719",10394,34,"expletive_test",99,3,"test","neg","adj","AO","C","EAN3","English","L1"
"3720",10395,34,"expletive_test",99,2,"test","pos","pej","TO","C","EPP2","English","L1"
"3721",10397,34,"expletive_test",94,1,"test","neg","pej","NEU","C","EPN1","English","L1"
"3722",10398,34,"expletive_test",86,5,"test","neg","adj","TO","C","EAN5","English","L1"
"3723",10399,34,"expletive_test",92,2,"test","neg","pej","TO","C","EPN2","English","L1"
"3724",10400,34,"expletive_test",98,1,"test","pos","adj","NEU","C","EAP1","English","L1"
"3725",10401,34,"expletive_test",96,9,"test","pos","pej","AO","C","EPP9","English","L1"
"3726",10402,34,"expletive_test",74,7,"test","pos","adj","NEU","C","EAP7","English","L1"
"3727",10407,34,"expletive_test",92,6,"test","neg","pej","AO","C","EPN6","English","L1"
"3728",10408,34,"expletive_test",95,8,"test","pos","pej","TO","C","EPP8","English","L1"
"3729",10410,34,"expletive_test",92,5,"test","pos","adj","TO","C","EAP5","English","L1"
"3730",10411,34,"expletive_test",75,4,"test","neg","pej","NEU","C","EPN4","English","L1"
"3731",10412,34,"expletive_test",73,9,"test","neg","adj","AO","C","EAN9","English","L1"
"3732",10415,34,"expletive_test",25,8,"test","pos","adj","TO","C","EAP8","English","L1"
"3733",10417,34,"expletive_test",92,3,"test","pos","adj","AO","C","EAP3","English","L1"
"3734",10418,34,"expletive_test",23,4,"test","pos","adj","NEU","C","EAP4","English","L1"
"3735",10419,34,"expletive_test",99,5,"test","pos","pej","TO","C","EPP5","English","L1"
"3736",10421,34,"expletive_test",90,8,"test","neg","pej","TO","C","EPN8","English","L1"
"3737",10425,34,"expletive_test",88,6,"test","neg","adj","AO","C","EAN6","English","L1"
"3738",10426,34,"expletive_test",82,7,"test","pos","pej","NEU","C","EPP7","English","L1"
"3739",10428,34,"expletive_test",99,3,"test","neg","pej","AO","C","EPN3","English","L1"
"3740",10432,34,"expletive_test",80,8,"test","neg","adj","TO","C","EAN8","English","L1"
"3741",10435,34,"expletive_test",80,6,"test","pos","adj","AO","C","EAP6","English","L1"
"3742",10436,34,"expletive_test",70,1,"test","neg","adj","NEU","C","EAN1","English","L1"
"3743",10437,34,"expletive_test",86,1,"test","pos","pej","NEU","C","EPP1","English","L1"
"3744",10440,34,"expletive_test",71,7,"test","neg","adj","NEU","C","EAN7","English","L1"
"3745",10441,179,"expletive_test",8,5,"test","neg","adj","NEU","B","EAN5","English","L1"
"3746",10442,179,"expletive_test",0,9,"test","neg","adj","TO","B","EAN9","English","L1"
"3747",10444,179,"expletive_test",8,7,"test","neg","adj","AO","B","EAN7","English","L1"
"3748",10448,179,"expletive_test",99,3,"test","pos","adj","TO","B","EAP3","English","L1"
"3749",10449,179,"expletive_test",99,3,"test","pos","pej","AO","B","EPP4","English","L1"
"3750",10450,179,"expletive_test",0,8,"test","neg","pej","NEU","B","EPN8","English","L1"
"3751",10451,179,"expletive_test",99,9,"test","pos","pej","TO","B","EPP9","English","L1"
"3752",10452,179,"expletive_test",77,3,"test","neg","pej","TO","B","EPN3","English","L1"
"3753",10453,179,"expletive_test",99,1,"test","pos","adj","AO","B","EAP1","English","L1"
"3754",10454,179,"expletive_test",0,1,"test","neg","adj","AO","B","EAN1","English","L1"
"3755",10455,179,"expletive_test",99,3,"test","pos","adj","AO","B","EAP4","English","L1"
"3756",10458,179,"expletive_test",90,5,"test","pos","adj","NEU","B","EAP5","English","L1"
"3757",10460,179,"expletive_test",80,1,"test","pos","pej","AO","B","EPP1","English","L1"
"3758",10462,179,"expletive_test",99,6,"test","pos","pej","TO","B","EPP6","English","L1"
"3759",10463,179,"expletive_test",10,8,"test","pos","adj","NEU","B","EAP8","English","L1"
"3760",10465,179,"expletive_test",69,5,"test","pos","pej","NEU","B","EPP5","English","L1"
"3761",10467,179,"expletive_test",99,9,"test","neg","pej","TO","B","EPN9","English","L1"
"3762",10470,179,"expletive_test",99,3,"test","pos","pej","TO","B","EPP3","English","L1"
"3763",10471,179,"expletive_test",79,3,"test","neg","adj","AO","B","EAN4","English","L1"
"3764",10473,179,"expletive_test",99,7,"test","pos","adj","AO","B","EAP7","English","L1"
"3765",10474,179,"expletive_test",99,6,"test","neg","pej","TO","B","EPN6","English","L1"
"3766",10475,179,"expletive_test",66,4,"test","neg","pej","AO","B","EPN4","English","L1"
"3767",10476,179,"expletive_test",23,2,"test","neg","pej","NEU","B","EPN2","English","L1"
"3768",10478,179,"expletive_test",72,2,"test","pos","adj","NEU","B","EAP2","English","L1"
"3769",10481,179,"expletive_test",68,7,"test","neg","pej","AO","B","EPN7","English","L1"
"3770",10482,179,"expletive_test",77,1,"test","neg","pej","AO","B","EPN1","English","L1"
"3771",10483,179,"expletive_test",99,3,"test","neg","adj","TO","B","EAN3","English","L1"
"3772",10484,179,"expletive_test",99,7,"test","pos","pej","AO","B","EPP7","English","L1"
"3773",10485,179,"expletive_test",6,2,"test","neg","adj","NEU","B","EAN2","English","L1"
"3774",10487,179,"expletive_test",0,8,"test","neg","adj","NEU","B","EAN8","English","L1"
"3775",10488,179,"expletive_test",89,8,"test","pos","pej","NEU","B","EPP8","English","L1"
"3776",10489,179,"expletive_test",0,9,"test","pos","adj","TO","B","EAP9","English","L1"
"3777",10491,179,"expletive_test",99,6,"test","neg","adj","TO","B","EAN6","English","L1"
"3778",10493,179,"expletive_test",76,2,"test","pos","pej","NEU","B","EPP2","English","L1"
"3779",10497,179,"expletive_test",8,5,"test","neg","pej","NEU","B","EPN5","English","L1"
"3780",10499,179,"expletive_test",99,6,"test","pos","adj","TO","B","EAP6","English","L1"
"3781",10561,136,"expletive_test",86,6,"test","neg","pej","TO","A","EPN6","English","L1"
"3782",10563,136,"expletive_test",42,3,"test","neg","adj","AO","A","EAN4","English","L1"
"3783",10564,136,"expletive_test",97,3,"test","pos","pej","TO","A","EPP3","English","L1"
"3784",10566,136,"expletive_test",0,8,"test","neg","pej","NEU","A","EPN8","English","L1"
"3785",10568,136,"expletive_test",73,9,"test","pos","adj","TO","A","EAP9","English","L1"
"3786",10571,136,"expletive_test",62,7,"test","neg","adj","AO","A","EAN7","English","L1"
"3787",10573,136,"expletive_test",46,8,"test","neg","adj","NEU","A","EAN8","English","L1"
"3788",10574,136,"expletive_test",77,5,"test","pos","pej","NEU","A","EPP5","English","L1"
"3789",10577,136,"expletive_test",84,8,"test","pos","adj","NEU","A","EAP8","English","L1"
"3790",10578,136,"expletive_test",84,2,"test","pos","pej","NEU","A","EPP2","English","L1"
"3791",10579,136,"expletive_test",99,3,"test","pos","adj","TO","A","EAP3","English","L1"
"3792",10581,136,"expletive_test",93,9,"test","pos","pej","TO","A","EPP9","English","L1"
"3793",10582,136,"expletive_test",65,1,"test","neg","pej","AO","A","EPN1","English","L1"
"3794",10583,136,"expletive_test",99,9,"test","neg","pej","TO","A","EPN9","English","L1"
"3795",10585,136,"expletive_test",92,3,"test","neg","pej","TO","A","EPN3","English","L1"
"3796",10586,136,"expletive_test",78,3,"test","neg","adj","TO","A","EAN3","English","L1"
"3797",10587,136,"expletive_test",10,5,"test","neg","pej","NEU","A","EPN5","English","L1"
"3798",10588,136,"expletive_test",89,6,"test","pos","adj","TO","A","EAP6","English","L1"
"3799",10590,136,"expletive_test",96,6,"test","pos","pej","TO","A","EPP6","English","L1"
"3800",10591,136,"expletive_test",49,2,"test","neg","adj","NEU","A","EAN2","English","L1"
"3801",10592,136,"expletive_test",90,3,"test","pos","pej","AO","A","EPP4","English","L1"
"3802",10595,136,"expletive_test",79,1,"test","pos","pej","AO","A","EPP1","English","L1"
"3803",10596,136,"expletive_test",86,7,"test","pos","adj","AO","A","EAP7","English","L1"
"3804",10597,136,"expletive_test",83,2,"test","pos","adj","NEU","A","EAP2","English","L1"
"3805",10599,136,"expletive_test",87,7,"test","pos","pej","AO","A","EPP7","English","L1"
"3806",10603,136,"expletive_test",88,8,"test","pos","pej","NEU","A","EPP8","English","L1"
"3807",10604,136,"expletive_test",69,7,"test","neg","pej","AO","A","EPN7","English","L1"
"3808",10605,136,"expletive_test",60,3,"test","pos","adj","AO","A","EAP4","English","L1"
"3809",10606,136,"expletive_test",93,1,"test","pos","adj","AO","A","EAP1","English","L1"
"3810",10610,136,"expletive_test",22,4,"test","neg","pej","AO","A","EPN4","English","L1"
"3811",10612,136,"expletive_test",76,1,"test","neg","adj","AO","A","EAN1","English","L1"
"3812",10613,136,"expletive_test",77,9,"test","neg","adj","TO","A","EAN9","English","L1"
"3813",10615,136,"expletive_test",86,5,"test","neg","adj","NEU","A","EAN5","English","L1"
"3814",10616,136,"expletive_test",63,2,"test","neg","pej","NEU","A","EPN2","English","L1"
"3815",10617,136,"expletive_test",81,5,"test","pos","adj","NEU","A","EAP5","English","L1"
"3816",10619,136,"expletive_test",83,6,"test","neg","adj","TO","A","EAN6","English","L1"
"3817",10681,77,"expletive_test",79,3,"test","pos","pej","AO","A","EPP4","English","L1"
"3818",10683,77,"expletive_test",35,9,"test","pos","adj","TO","A","EAP9","English","L1"
"3819",10684,77,"expletive_test",47,5,"test","pos","adj","NEU","A","EAP5","English","L1"
"3820",10685,77,"expletive_test",41,9,"test","neg","adj","TO","A","EAN9","English","L1"
"3821",10688,77,"expletive_test",79,6,"test","pos","adj","TO","A","EAP6","English","L1"
"3822",10689,77,"expletive_test",74,2,"test","pos","pej","NEU","A","EPP2","English","L1"
"3823",10691,77,"expletive_test",9,5,"test","neg","pej","NEU","A","EPN5","English","L1"
"3824",10694,77,"expletive_test",0,4,"test","neg","pej","AO","A","EPN4","English","L1"
"3825",10695,77,"expletive_test",41,7,"test","pos","adj","AO","A","EAP7","English","L1"
"3826",10696,77,"expletive_test",0,1,"test","neg","pej","AO","A","EPN1","English","L1"
"3827",10697,77,"expletive_test",84,1,"test","pos","pej","AO","A","EPP1","English","L1"
"3828",10698,77,"expletive_test",60,6,"test","pos","pej","TO","A","EPP6","English","L1"
"3829",10699,77,"expletive_test",15,3,"test","pos","adj","AO","A","EAP4","English","L1"
"3830",10700,77,"expletive_test",88,1,"test","pos","adj","AO","A","EAP1","English","L1"
"3831",10703,77,"expletive_test",76,9,"test","pos","pej","TO","A","EPP9","English","L1"
"3832",10708,77,"expletive_test",79,3,"test","pos","pej","TO","A","EPP3","English","L1"
"3833",10709,77,"expletive_test",17,8,"test","neg","adj","NEU","A","EAN8","English","L1"
"3834",10710,77,"expletive_test",60,2,"test","pos","adj","NEU","A","EAP2","English","L1"
"3835",10711,77,"expletive_test",60,9,"test","neg","pej","TO","A","EPN9","English","L1"
"3836",10712,77,"expletive_test",40,7,"test","neg","pej","AO","A","EPN7","English","L1"
"3837",10713,77,"expletive_test",75,5,"test","pos","pej","NEU","A","EPP5","English","L1"
"3838",10716,77,"expletive_test",26,8,"test","neg","pej","NEU","A","EPN8","English","L1"
"3839",10718,77,"expletive_test",39,2,"test","neg","adj","NEU","A","EAN2","English","L1"
"3840",10719,77,"expletive_test",77,7,"test","pos","pej","AO","A","EPP7","English","L1"
"3841",10720,77,"expletive_test",45,2,"test","neg","pej","NEU","A","EPN2","English","L1"
"3842",10721,77,"expletive_test",48,3,"test","neg","adj","TO","A","EAN3","English","L1"
"3843",10722,77,"expletive_test",54,6,"test","neg","pej","TO","A","EPN6","English","L1"
"3844",10724,77,"expletive_test",47,3,"test","neg","adj","AO","A","EAN4","English","L1"
"3845",10725,77,"expletive_test",71,8,"test","pos","pej","NEU","A","EPP8","English","L1"
"3846",10729,77,"expletive_test",26,1,"test","neg","adj","AO","A","EAN1","English","L1"
"3847",10731,77,"expletive_test",43,8,"test","pos","adj","NEU","A","EAP8","English","L1"
"3848",10732,77,"expletive_test",64,6,"test","neg","adj","TO","A","EAN6","English","L1"
"3849",10734,77,"expletive_test",29,5,"test","neg","adj","NEU","A","EAN5","English","L1"
"3850",10735,77,"expletive_test",34,3,"test","neg","pej","TO","A","EPN3","English","L1"
"3851",10737,77,"expletive_test",51,3,"test","pos","adj","TO","A","EAP3","English","L1"
"3852",10739,77,"expletive_test",21,7,"test","neg","adj","AO","A","EAN7","English","L1"
"3853",10743,12,"expletive_test",13,8,"test","neg","adj","NEU","C","EAN8","English","L1"
"3854",10747,12,"expletive_test",78,5,"test","neg","adj","NEU","C","EAN5","English","L1"
"3855",10748,12,"expletive_test",99,6,"test","neg","adj","TO","C","EAN6","English","L1"
"3856",10749,12,"expletive_test",95,1,"test","pos","pej","AO","C","EPP1","English","L1"
"3857",10751,12,"expletive_test",57,4,"test","neg","pej","AO","C","EPN4","English","L1"
"3858",10752,12,"expletive_test",85,1,"test","neg","pej","AO","C","EPN1","English","L1"
"3859",10754,12,"expletive_test",3,9,"test","pos","adj","TO","C","EAP9","English","L1"
"3860",10756,12,"expletive_test",96,7,"test","pos","adj","AO","C","EAP7","English","L1"
"3861",10759,12,"expletive_test",69,9,"test","neg","pej","TO","C","EPN9","English","L1"
