"","X","Participant","Label","SliderResponse","Number","TrialType","Valence","LexicalType","ContextCondition","Group","Name","StudyLanguage","Nativeness"
"2313",3033,60,"expletive_test",76,3,"test","neg","adj","AO","C","IAN3","Italian","L1"
"2314",3034,60,"expletive_test",74,17,"filler","pos","adj","TO","C","INF17","Italian","L1"
"2315",3035,60,"expletive_test",79,9,"test","neg","adj","AO","C","IAN9","Italian","L1"
"2316",3036,60,"expletive_test",77,20,"filler","pos","adj","AO","C","INF20","Italian","L1"
"2317",3037,60,"expletive_test",21,7,"test","neg","adj","NEU","C","IAN7","Italian","L1"
"2318",3038,60,"expletive_test",75,4,"filler","neg","adj","TO","C","INF4","Italian","L1"
"2319",3039,60,"expletive_test",82,8,"test","pos","adj","TO","C","IAP8","Italian","L1"
"2320",3040,60,"expletive_test",56,1,"test","pos","adj","NEU","C","IAP1","Italian","L1"
"2321",3041,60,"expletive_test",15,2,"test","neg","pej","TO","C","IPN2","Italian","L1"
"2322",3042,60,"expletive_test",24,3,"test","neg","pej","AO","C","IPN3","Italian","L1"
"2323",3043,60,"expletive_test",77,9,"filler","neg","adj","AO","C","INF9","Italian","L1"
"2324",3044,60,"expletive_test",78,8,"filler","neg","adj","AO","C","INF8","Italian","L1"
"2325",3045,60,"expletive_test",72,6,"filler","neg","adj","TO","C","INF6","Italian","L1"
"2326",3046,60,"expletive_test",74,3,"test","pos","adj","AO","C","IAP3","Italian","L1"
"2327",3047,60,"expletive_test",72,15,"filler","pos","adj","TO","C","INF15","Italian","L1"
"2328",3048,60,"expletive_test",24,4,"test","neg","pej","NEU","C","IPN4","Italian","L1"
"2329",3049,60,"expletive_test",78,6,"test","neg","adj","AO","C","IAN6","Italian","L1"
"2330",3050,60,"expletive_test",67,2,"test","pos","pej","TO","C","IPP2","Italian","L1"
"2331",3051,60,"expletive_test",76,24,"filler","pos","adj","AO","C","INF24","Italian","L1"
"2332",3052,60,"expletive_test",74,5,"test","pos","pej","TO","C","IPP5","Italian","L1"
"2333",3053,60,"expletive_test",78,8,"test","neg","adj","TO","C","IAN8","Italian","L1"
"2334",3054,60,"expletive_test",79,18,"filler","pos","adj","TO","C","INF18","Italian","L1"
"2335",3055,60,"expletive_test",15,5,"test","neg","pej","TO","C","IPN5","Italian","L1"
"2336",3056,60,"expletive_test",82,22,"filler","pos","adj","AO","C","INF22","Italian","L1"
"2337",3057,60,"expletive_test",73,11,"filler","neg","adj","AO","C","INF11","Italian","L1"
"2338",3058,60,"expletive_test",86,5,"test","pos","adj","TO","C","IAP5","Italian","L1"
"2339",3059,60,"expletive_test",85,19,"filler","pos","adj","AO","C","INF19","Italian","L1"
"2340",3060,60,"expletive_test",17,1,"test","neg","adj","NEU","C","IAN1","Italian","L1"
"2341",3061,21,"expletive_test",42,6,"filler","neg","adj","TO","A","INF6","Italian","L1"
"2342",3062,21,"expletive_test",69,4,"test","pos","adj","TO","A","IAP4","Italian","L1"
"2343",3063,21,"expletive_test",99,19,"filler","pos","adj","AO","A","INF19","Italian","L1"
"2344",3064,21,"expletive_test",96,13,"filler","pos","adj","TO","A","INF13","Italian","L1"
"2345",3065,21,"expletive_test",91,7,"test","pos","pej","TO","A","IPP7","Italian","L1"
"2346",3066,21,"expletive_test",24,1,"test","neg","pej","TO","A","IPN1","Italian","L1"
"2347",3067,21,"expletive_test",76,18,"filler","pos","adj","TO","A","INF18","Italian","L1"
"2348",3068,21,"expletive_test",84,9,"test","pos","pej","NEU","A","IPP9","Italian","L1"
"2349",3069,21,"expletive_test",75,9,"test","pos","adj","NEU","A","IAP9","Italian","L1"
"2350",3070,21,"expletive_test",69,16,"filler","pos","adj","TO","A","INF16","Italian","L1"
"2351",3071,21,"expletive_test",78,7,"test","pos","adj","TO","A","IAP7","Italian","L1"
"2352",3072,21,"expletive_test",14,4,"test","neg","pej","TO","A","IPN4","Italian","L1"
"2353",3073,21,"expletive_test",34,2,"filler","neg","adj","TO","A","INF2","Italian","L1"
"2354",3074,21,"expletive_test",21,5,"test","neg","pej","AO","A","IPN5","Italian","L1"
"2355",3075,21,"expletive_test",53,1,"test","neg","adj","TO","A","IAN1","Italian","L1"
"2356",3076,21,"expletive_test",71,6,"test","pos","pej","NEU","A","IPP6","Italian","L1"
"2357",3077,21,"expletive_test",86,5,"test","pos","adj","AO","A","IAP5","Italian","L1"
"2358",3078,21,"expletive_test",69,6,"test","pos","adj","NEU","A","IAP6","Italian","L1"
"2359",3079,21,"expletive_test",36,6,"test","neg","adj","NEU","A","IAN6","Italian","L1"
"2360",3080,21,"expletive_test",58,8,"test","pos","adj","AO","A","IAP8","Italian","L1"
"2361",3081,21,"expletive_test",67,3,"test","neg","adj","NEU","A","IAN3","Italian","L1"
"2362",3082,21,"expletive_test",76,22,"filler","pos","adj","AO","A","INF22","Italian","L1"
"2363",3083,21,"expletive_test",43,5,"filler","neg","adj","TO","A","INF5","Italian","L1"
"2364",3084,21,"expletive_test",75,7,"filler","neg","adj","AO","A","INF7","Italian","L1"
"2365",3085,21,"expletive_test",28,2,"test","neg","adj","AO","A","IAN2","Italian","L1"
"2366",3086,21,"expletive_test",27,8,"test","neg","pej","AO","A","IPN8","Italian","L1"
"2367",3087,21,"expletive_test",68,8,"test","neg","adj","AO","A","IAN8","Italian","L1"
"2368",3088,21,"expletive_test",56,9,"test","neg","adj","NEU","A","IAN9","Italian","L1"
"2369",3089,21,"expletive_test",94,2,"test","pos","pej","AO","A","IPP2","Italian","L1"
"2370",3090,21,"expletive_test",75,8,"test","pos","pej","AO","A","IPP8","Italian","L1"
"2371",3091,21,"expletive_test",79,17,"filler","pos","adj","TO","A","INF17","Italian","L1"
"2372",3092,21,"expletive_test",99,1,"test","pos","adj","TO","A","IAP1","Italian","L1"
"2373",3093,21,"expletive_test",85,2,"test","pos","adj","AO","A","IAP2","Italian","L1"
"2374",3094,21,"expletive_test",22,7,"test","neg","pej","TO","A","IPN7","Italian","L1"
"2375",3095,21,"expletive_test",86,1,"test","pos","pej","TO","A","IPP1","Italian","L1"
"2376",3096,21,"expletive_test",0,6,"test","neg","pej","NEU","A","IPN6","Italian","L1"
"2377",3097,21,"expletive_test",99,21,"filler","pos","adj","AO","A","INF21","Italian","L1"
"2378",3098,21,"expletive_test",81,5,"test","pos","pej","AO","A","IPP5","Italian","L1"
"2379",3099,21,"expletive_test",72,1,"filler","neg","adj","TO","A","ITN1","Italian","L1"
"2380",3100,21,"expletive_test",71,3,"test","pos","adj","NEU","A","IAP3","Italian","L1"
"2381",3101,21,"expletive_test",73,3,"test","pos","pej","NEU","A","IPP3","Italian","L1"
"2382",3102,21,"expletive_test",80,14,"filler","pos","adj","TO","A","INF14","Italian","L1"
"2383",3103,21,"expletive_test",89,15,"filler","pos","adj","TO","A","INF15","Italian","L1"
"2384",3104,21,"expletive_test",0,3,"test","neg","pej","NEU","A","IPN3","Italian","L1"
"2385",3105,21,"expletive_test",71,24,"filler","pos","adj","AO","A","INF24","Italian","L1"
"2386",3106,21,"expletive_test",65,11,"filler","neg","adj","AO","A","INF11","Italian","L1"
"2387",3107,21,"expletive_test",61,3,"filler","neg","adj","TO","A","INF3","Italian","L1"
"2388",3108,21,"expletive_test",67,7,"test","neg","adj","TO","A","IAN7","Italian","L1"
"2389",3109,21,"expletive_test",75,20,"filler","pos","adj","AO","A","INF20","Italian","L1"
"2390",3110,21,"expletive_test",68,4,"filler","neg","adj","TO","A","INF4","Italian","L1"
"2391",3111,21,"expletive_test",10,9,"test","neg","pej","NEU","A","IPN9","Italian","L1"
"2392",3112,21,"expletive_test",71,10,"filler","neg","adj","AO","A","INF10","Italian","L1"
"2393",3113,21,"expletive_test",81,4,"test","pos","pej","TO","A","IPP4","Italian","L1"
"2394",3114,21,"expletive_test",72,8,"filler","neg","adj","AO","A","INF8","Italian","L1"
"2395",3115,21,"expletive_test",0,2,"test","neg","pej","AO","A","IPN2","Italian","L1"
"2396",3116,21,"expletive_test",69,5,"test","neg","adj","AO","A","IAN5","Italian","L1"
"2397",3117,21,"expletive_test",65,12,"filler","neg","adj","AO","A","INF12","Italian","L1"
"2398",3118,21,"expletive_test",67,9,"filler","neg","adj","AO","A","INF9","Italian","L1"
"2399",3119,21,"expletive_test",91,23,"filler","pos","adj","AO","A","INF23","Italian","L1"
"2400",3120,21,"expletive_test",63,4,"test","neg","adj","TO","A","IAN4","Italian","L1"
"2401",3121,122,"expletive_test",0,13,"filler","pos","adj","TO","C","INF13","Italian","L1"
"2402",3122,122,"expletive_test",99,1,"test","neg","pej","TO","C","IPN1","Italian","L1"
"2403",3123,122,"expletive_test",99,8,"test","pos","pej","AO","C","IPP8","Italian","L1"
"2404",3124,122,"expletive_test",99,9,"test","pos","pej","NEU","C","IPP9","Italian","L1"
"2405",3125,122,"expletive_test",0,6,"filler","neg","adj","TO","C","INF6","Italian","L1"
"2406",3126,122,"expletive_test",0,22,"filler","pos","adj","AO","C","INF22","Italian","L1"
"2407",3127,122,"expletive_test",99,1,"test","pos","adj","TO","C","IAP1","Italian","L1"
"2408",3128,122,"expletive_test",0,11,"filler","neg","adj","AO","C","INF11","Italian","L1"
"2409",3129,122,"expletive_test",99,19,"filler","pos","adj","AO","C","INF19","Italian","L1"
"2410",3130,122,"expletive_test",0,1,"filler","neg","adj","TO","C","ITN1","Italian","L1"
"2411",3131,122,"expletive_test",99,7,"test","neg","pej","TO","C","IPN7","Italian","L1"
"2412",3132,122,"expletive_test",98,2,"test","neg","pej","AO","C","IPN2","Italian","L1"
"2413",3133,122,"expletive_test",99,18,"filler","pos","adj","TO","C","INF18","Italian","L1"
"2414",3134,122,"expletive_test",99,1,"test","pos","pej","TO","C","IPP1","Italian","L1"
"2415",3135,122,"expletive_test",99,4,"test","pos","pej","TO","C","IPP4","Italian","L1"
"2416",3136,122,"expletive_test",99,9,"test","pos","adj","NEU","C","IAP9","Italian","L1"
"2417",3137,122,"expletive_test",99,7,"test","pos","pej","TO","C","IPP7","Italian","L1"
"2418",3138,122,"expletive_test",0,6,"test","pos","pej","NEU","C","IPP6","Italian","L1"
"2419",3139,122,"expletive_test",0,7,"test","pos","adj","TO","C","IAP7","Italian","L1"
"2420",3140,122,"expletive_test",99,3,"filler","neg","adj","TO","C","INF3","Italian","L1"
"2421",3141,122,"expletive_test",0,8,"test","pos","adj","AO","C","IAP8","Italian","L1"
"2422",3142,122,"expletive_test",98,4,"test","pos","adj","TO","C","IAP4","Italian","L1"
"2423",3143,122,"expletive_test",99,5,"test","neg","pej","AO","C","IPN5","Italian","L1"
"2424",3144,122,"expletive_test",99,5,"filler","neg","adj","TO","C","INF5","Italian","L1"
"2425",3145,122,"expletive_test",0,9,"test","neg","pej","NEU","C","IPN9","Italian","L1"
"2426",3146,122,"expletive_test",99,9,"test","neg","adj","NEU","C","IAN9","Italian","L1"
"2427",3147,122,"expletive_test",21,17,"filler","pos","adj","TO","C","INF17","Italian","L1"
"2428",3148,122,"expletive_test",0,3,"test","neg","pej","NEU","C","IPN3","Italian","L1"
"2429",3149,122,"expletive_test",0,8,"test","neg","adj","AO","C","IAN8","Italian","L1"
"2430",3150,122,"expletive_test",81,6,"test","neg","pej","NEU","C","IPN6","Italian","L1"
"2431",3151,122,"expletive_test",99,21,"filler","pos","adj","AO","C","INF21","Italian","L1"
"2432",3152,122,"expletive_test",0,23,"filler","pos","adj","AO","C","INF23","Italian","L1"
"2433",3153,122,"expletive_test",0,2,"test","neg","adj","AO","C","IAN2","Italian","L1"
"2434",3154,122,"expletive_test",18,14,"filler","pos","adj","TO","C","INF14","Italian","L1"
"2435",3155,122,"expletive_test",72,6,"test","neg","adj","NEU","C","IAN6","Italian","L1"
"2436",3156,122,"expletive_test",70,3,"test","pos","adj","NEU","C","IAP3","Italian","L1"
"2437",3157,122,"expletive_test",69,3,"test","pos","pej","NEU","C","IPP3","Italian","L1"
"2438",3158,122,"expletive_test",99,9,"filler","neg","adj","AO","C","INF9","Italian","L1"
"2439",3159,122,"expletive_test",73,5,"test","pos","adj","AO","C","IAP5","Italian","L1"
"2440",3160,122,"expletive_test",99,8,"test","neg","pej","AO","C","IPN8","Italian","L1"
"2441",3161,122,"expletive_test",99,7,"filler","neg","adj","AO","C","INF7","Italian","L1"
"2442",3162,122,"expletive_test",99,5,"test","pos","pej","AO","C","IPP5","Italian","L1"
"2443",3163,122,"expletive_test",81,3,"test","neg","adj","NEU","C","IAN3","Italian","L1"
"2444",3164,122,"expletive_test",99,10,"filler","neg","adj","AO","C","INF10","Italian","L1"
"2445",3165,122,"expletive_test",99,1,"test","neg","adj","TO","C","IAN1","Italian","L1"
"2446",3166,122,"expletive_test",62,7,"test","neg","adj","TO","C","IAN7","Italian","L1"
"2447",3167,122,"expletive_test",0,12,"filler","neg","adj","AO","C","INF12","Italian","L1"
"2448",3168,122,"expletive_test",27,4,"test","neg","adj","TO","C","IAN4","Italian","L1"
"2449",3169,122,"expletive_test",99,4,"test","neg","pej","TO","C","IPN4","Italian","L1"
"2450",3170,122,"expletive_test",80,6,"test","pos","adj","NEU","C","IAP6","Italian","L1"
"2451",3171,122,"expletive_test",94,16,"filler","pos","adj","TO","C","INF16","Italian","L1"
"2452",3172,122,"expletive_test",76,8,"filler","neg","adj","AO","C","INF8","Italian","L1"
"2453",3173,122,"expletive_test",97,20,"filler","pos","adj","AO","C","INF20","Italian","L1"
"2454",3174,122,"expletive_test",72,4,"filler","neg","adj","TO","C","INF4","Italian","L1"
"2455",3175,122,"expletive_test",28,5,"test","neg","adj","AO","C","IAN5","Italian","L1"
"2456",3176,122,"expletive_test",0,24,"filler","pos","adj","AO","C","INF24","Italian","L1"
"2457",3177,122,"expletive_test",89,2,"filler","neg","adj","TO","C","INF2","Italian","L1"
"2458",3178,122,"expletive_test",38,15,"filler","pos","adj","TO","C","INF15","Italian","L1"
"2459",3179,122,"expletive_test",99,2,"test","pos","adj","AO","C","IAP2","Italian","L1"
"2460",3180,122,"expletive_test",99,2,"test","pos","pej","AO","C","IPP2","Italian","L1"
"2461",3181,165,"expletive_test",61,4,"filler","neg","adj","TO","A","INF4","Italian","L1"
"2462",3182,165,"expletive_test",34,9,"test","neg","adj","AO","A","IAN9","Italian","L1"
"2463",3183,165,"expletive_test",97,5,"test","pos","adj","TO","A","IAP5","Italian","L1"
"2464",3184,165,"expletive_test",6,1,"test","neg","pej","NEU","A","IPN1","Italian","L1"
"2465",3185,165,"expletive_test",14,5,"filler","neg","adj","TO","A","INF5","Italian","L1"
"2466",3186,165,"expletive_test",60,2,"test","neg","adj","TO","A","IAN2","Italian","L1"
"2467",3187,165,"expletive_test",99,1,"test","pos","pej","NEU","A","IPP1","Italian","L1"
"2468",3188,165,"expletive_test",96,20,"filler","pos","adj","AO","A","INF20","Italian","L1"
"2469",3189,165,"expletive_test",99,19,"filler","pos","adj","AO","A","INF19","Italian","L1"
"2470",3190,165,"expletive_test",0,1,"test","neg","adj","NEU","A","IAN1","Italian","L1"
"2471",3191,165,"expletive_test",7,3,"filler","neg","adj","TO","A","INF3","Italian","L1"
"2472",3192,165,"expletive_test",68,8,"test","pos","adj","TO","A","IAP8","Italian","L1"
"2473",3193,165,"expletive_test",1,1,"filler","neg","adj","TO","A","ITN1","Italian","L1"
"2474",3194,165,"expletive_test",99,9,"test","pos","adj","AO","A","IAP9","Italian","L1"
"2475",3195,165,"expletive_test",96,4,"test","pos","pej","NEU","A","IPP4","Italian","L1"
"2476",3196,165,"expletive_test",4,4,"test","neg","adj","NEU","A","IAN4","Italian","L1"
"2477",3197,165,"expletive_test",96,5,"test","pos","pej","TO","A","IPP5","Italian","L1"
"2478",3198,165,"expletive_test",85,3,"test","pos","pej","AO","A","IPP3","Italian","L1"
"2479",3199,165,"expletive_test",69,6,"filler","neg","adj","TO","A","INF6","Italian","L1"
"2480",3200,165,"expletive_test",0,3,"test","neg","pej","AO","A","IPN3","Italian","L1"
"2481",3201,165,"expletive_test",0,2,"test","neg","pej","TO","A","IPN2","Italian","L1"
"2482",3202,165,"expletive_test",95,1,"test","pos","adj","NEU","A","IAP1","Italian","L1"
"2483",3203,165,"expletive_test",3,8,"test","neg","adj","TO","A","IAN8","Italian","L1"
"2484",3204,165,"expletive_test",2,2,"filler","neg","adj","TO","A","INF2","Italian","L1"
"2485",3205,165,"expletive_test",90,6,"test","pos","pej","AO","A","IPP6","Italian","L1"
"2486",3206,165,"expletive_test",96,24,"filler","pos","adj","AO","A","INF24","Italian","L1"
"2487",3207,165,"expletive_test",0,7,"test","neg","adj","NEU","A","IAN7","Italian","L1"
"2488",3208,165,"expletive_test",0,3,"test","neg","adj","AO","A","IAN3","Italian","L1"
"2489",3209,165,"expletive_test",80,16,"filler","pos","adj","TO","A","INF16","Italian","L1"
"2490",3210,165,"expletive_test",74,23,"filler","pos","adj","AO","A","INF23","Italian","L1"
"2491",3211,165,"expletive_test",68,12,"filler","neg","adj","AO","A","INF12","Italian","L1"
"2492",3212,165,"expletive_test",85,3,"test","pos","adj","AO","A","IAP3","Italian","L1"
"2493",3213,165,"expletive_test",96,18,"filler","pos","adj","TO","A","INF18","Italian","L1"
"2494",3214,165,"expletive_test",95,6,"test","neg","adj","AO","A","IAN6","Italian","L1"
"2495",3215,165,"expletive_test",99,17,"filler","pos","adj","TO","A","INF17","Italian","L1"
"2496",3216,165,"expletive_test",97,22,"filler","pos","adj","AO","A","INF22","Italian","L1"
"2497",3217,165,"expletive_test",87,7,"test","pos","adj","NEU","A","IAP7","Italian","L1"
"2498",3218,165,"expletive_test",94,6,"test","pos","adj","AO","A","IAP6","Italian","L1"
"2499",3219,165,"expletive_test",87,13,"filler","pos","adj","TO","A","INF13","Italian","L1"
"2500",3220,165,"expletive_test",1,4,"test","neg","pej","NEU","A","IPN4","Italian","L1"
"2501",3221,165,"expletive_test",0,5,"test","neg","adj","TO","A","IAN5","Italian","L1"
"2502",3222,165,"expletive_test",17,4,"test","pos","adj","NEU","A","IAP4","Italian","L1"
"2503",3223,165,"expletive_test",99,2,"test","pos","adj","TO","A","IAP2","Italian","L1"
"2504",3224,165,"expletive_test",99,2,"test","pos","pej","TO","A","IPP2","Italian","L1"
"2505",3225,165,"expletive_test",1,8,"filler","neg","adj","AO","A","INF8","Italian","L1"
"2506",3226,165,"expletive_test",97,7,"test","pos","pej","NEU","A","IPP7","Italian","L1"
"2507",3227,165,"expletive_test",89,15,"filler","pos","adj","TO","A","INF15","Italian","L1"
"2508",3228,165,"expletive_test",0,10,"filler","neg","adj","AO","A","INF10","Italian","L1"
"2509",3229,165,"expletive_test",0,8,"test","neg","pej","TO","A","IPN8","Italian","L1"
"2510",3230,165,"expletive_test",0,11,"filler","neg","adj","AO","A","INF11","Italian","L1"
"2511",3231,165,"expletive_test",5,9,"filler","neg","adj","AO","A","INF9","Italian","L1"
"2512",3232,165,"expletive_test",99,14,"filler","pos","adj","TO","A","INF14","Italian","L1"
"2513",3233,165,"expletive_test",94,21,"filler","pos","adj","AO","A","INF21","Italian","L1"
"2514",3234,165,"expletive_test",6,9,"test","neg","pej","AO","A","IPN9","Italian","L1"
"2515",3235,165,"expletive_test",94,9,"test","pos","pej","AO","A","IPP9","Italian","L1"
"2516",3236,165,"expletive_test",1,6,"test","neg","pej","AO","A","IPN6","Italian","L1"
"2517",3237,165,"expletive_test",0,7,"test","neg","pej","NEU","A","IPN7","Italian","L1"
"2518",3238,165,"expletive_test",93,8,"test","pos","pej","TO","A","IPP8","Italian","L1"
"2519",3239,165,"expletive_test",10,5,"test","neg","pej","TO","A","IPN5","Italian","L1"
"2520",3240,165,"expletive_test",0,7,"filler","neg","adj","AO","A","INF7","Italian","L1"
"2521",3301,43,"expletive_test",0,6,"filler","neg","adj","TO","B","INF6","Italian","L1"
"2522",3302,43,"expletive_test",99,5,"test","pos","adj","TO","B","IAP5","Italian","L1"
"2523",3303,43,"expletive_test",99,2,"test","pos","pej","TO","B","IPP2","Italian","L1"
"2524",3304,43,"expletive_test",19,13,"filler","pos","adj","TO","B","INF13","Italian","L1"
