"","Participant","Label","SliderResponse","Number","TrialType","Valence","LexicalType","ContextCondition","Group","Name","StudyLanguage","Nativeness"
"15853",20,"expletive_test","16","6","test","pos","pej","TO","A","EPP6","English","L2"
"15854",20,"expletive_test","94","3","test","neg","adj","TO","A","EAN3","English","L2"
"15855",20,"expletive_test","29","9","test","pos","pej","TO","A","EPP9","English","L2"
"15856",20,"expletive_test","99","8","filler","neg","adj","AO","A","ENF8","English","L2"
"15857",20,"expletive_test","15","6","test","pos","adj","TO","A","EAP6","English","L2"
"15858",20,"expletive_test","63","5","filler","neg","adj","TO","A","ENF5","English","L2"
"15859",20,"expletive_test","34","3","test","neg","adj","AO","A","EAN4","English","L2"
"15860",20,"expletive_test","72","8","test","pos","adj","NEU","A","EAP8","English","L2"
"15861",20,"expletive_test","82","17","filler","pos","adj","TO","A","ENF17","English","L2"
"15862",20,"expletive_test","21","2","test","pos","pej","NEU","A","EPP2","English","L2"
"15863",20,"expletive_test","99","3","test","pos","pej","AO","A","EPP4","English","L2"
"15864",20,"expletive_test","99","6","test","neg","pej","TO","A","EPN6","English","L2"
"15865",20,"expletive_test","41","15","filler","pos","adj","TO","A","ENF15","English","L2"
"15866",20,"expletive_test","80","13","filler","pos","adj","TO","A","ENF13","English","L2"
"15867",20,"expletive_test","0","8","test","neg","adj","NEU","A","EAN8","English","L2"
"15868",20,"expletive_test","99","19","filler","pos","adj","AO","A","ENF19","English","L2"
"15869",20,"expletive_test","19","5","test","neg","pej","NEU","A","EPN5","English","L2"
"15870",20,"expletive_test","67","3","test","pos","adj","TO","A","EAP3","English","L2"
"15871",20,"expletive_test","68","16","filler","pos","adj","TO","A","ENF16","English","L2"
"15872",20,"expletive_test","19","2","filler","neg","adj","TO","A","ENF2","English","L2"
"15873",20,"expletive_test","99","7","test","neg","adj","AO","A","EAN7","English","L2"
"15874",20,"expletive_test","99","1","filler","neg","adj","TO","A","ENF1","English","L2"
"15875",20,"expletive_test","99","1","test","neg","adj","AO","A","EAN1","English","L2"
"15876",20,"expletive_test","0","5","test","neg","adj","NEU","A","EAN5","English","L2"
"15877",20,"expletive_test","99","2","test","pos","adj","NEU","A","EAP2","English","L2"
"15878",20,"expletive_test","59","12","filler","neg","adj","AO","A","ENF12","English","L2"
"15879",20,"expletive_test","44","3","test","pos","adj","AO","A","EAP4","English","L2"
"15880",20,"expletive_test","80","20","filler","pos","adj","AO","A","ENF20","English","L2"
"15881",20,"expletive_test","99","1","test","pos","adj","AO","A","EAP1","English","L2"
"15882",20,"expletive_test","0","3","test","neg","pej","TO","A","EPN3","English","L2"
"15883",20,"expletive_test","99","1","test","neg","pej","AO","A","EPN1","English","L2"
"15884",20,"expletive_test","0","24","filler","pos","adj","AO","A","ENF24","English","L2"
"15885",20,"expletive_test","99","3","filler","neg","adj","TO","A","ENF3","English","L2"
"15886",20,"expletive_test","0","22","filler","pos","adj","AO","A","ENF22","English","L2"
"15887",20,"expletive_test","99","1","test","pos","pej","AO","A","EPP1","English","L2"
"15888",20,"expletive_test","99","9","filler","neg","adj","AO","A","ENF9","English","L2"
"15889",20,"expletive_test","99","9","test","neg","pej","TO","A","EPN9","English","L2"
"15890",20,"expletive_test","99","6","test","neg","adj","TO","A","EAN6","English","L2"
"15891",20,"expletive_test","99","9","test","pos","adj","TO","A","EAP9","English","L2"
"15892",20,"expletive_test","99","4","filler","neg","adj","TO","A","ENF4","English","L2"
"15893",20,"expletive_test","66","5","test","pos","pej","NEU","A","EPP5","English","L2"
"15894",20,"expletive_test","50","18","filler","pos","adj","TO","A","ENF18","English","L2"
"15895",20,"expletive_test","99","7","filler","neg","adj","AO","A","ENF7","English","L2"
"15896",20,"expletive_test","31","5","test","pos","adj","NEU","A","EAP5","English","L2"
"15897",20,"expletive_test","99","4","test","neg","pej","AO","A","EPN4","English","L2"
"15898",20,"expletive_test","99","21","filler","pos","adj","AO","A","ENF21","English","L2"
"15899",20,"expletive_test","35","11","filler","neg","adj","AO","A","ENF11","English","L2"
"15900",20,"expletive_test","99","9","test","neg","adj","TO","A","EAN9","English","L2"
"15901",8,"expletive_test","0","8","test","neg","adj","NEU","C","EAN8","English","L2"
"15902",8,"expletive_test","0","8","test","neg","pej","NEU","C","EPN8","English","L2"
"15903",8,"expletive_test","80","16","filler","pos","adj","TO","C","ENF16","English","L2"
"15904",8,"expletive_test","19","4","test","neg","pej","AO","C","EPN4","English","L2"
"15905",8,"expletive_test","0","11","filler","neg","adj","AO","C","ENF11","English","L2"
"15906",8,"expletive_test","17","9","test","neg","adj","TO","C","EAN9","English","L2"
"15907",8,"expletive_test","94","15","filler","pos","adj","TO","C","ENF15","English","L2"
"15908",8,"expletive_test","11","7","test","neg","pej","AO","C","EPN7","English","L2"
"15909",8,"expletive_test","89","3","test","pos","adj","AO","C","EAP4","English","L2"
"15910",8,"expletive_test","0","2","test","neg","pej","NEU","C","EPN2","English","L2"
"15911",8,"expletive_test","19","6","test","neg","adj","TO","C","EAN6","English","L2"
"15912",8,"expletive_test","0","2","test","neg","adj","NEU","C","EAN2","English","L2"
"15913",8,"expletive_test","21","10","filler","neg","adj","AO","C","ENF10","English","L2"
"15914",8,"expletive_test","0","9","filler","neg","adj","AO","C","ENF9","English","L2"
"15915",8,"expletive_test","63","8","test","pos","adj","NEU","C","EAP8","English","L2"
"15916",8,"expletive_test","12","4","filler","neg","adj","TO","C","ENF4","English","L2"
"15917",8,"expletive_test","94","18","filler","pos","adj","TO","C","ENF18","English","L2"
"15918",8,"expletive_test","12","9","test","pos","pej","TO","C","EPP9","English","L2"
"15919",8,"expletive_test","9","5","test","pos","pej","NEU","C","EPP5","English","L2"
"15920",8,"expletive_test","6","3","test","pos","pej","AO","C","EPP4","English","L2"
"15921",8,"expletive_test","65","3","filler","neg","adj","TO","C","ENF3","English","L2"
"15922",8,"expletive_test","60","5","test","pos","adj","NEU","C","EAP5","English","L2"
"15923",8,"expletive_test","0","5","test","neg","pej","NEU","C","EPN5","English","L2"
"15924",8,"expletive_test","12","2","test","pos","pej","NEU","C","EPP2","English","L2"
"15925",8,"expletive_test","20","1","filler","neg","adj","TO","C","ENF1","English","L2"
"15926",8,"expletive_test","30","22","filler","pos","adj","AO","C","ENF22","English","L2"
"15927",8,"expletive_test","76","12","filler","neg","adj","AO","C","ENF12","English","L2"
"15928",8,"expletive_test","62","7","test","pos","adj","AO","C","EAP7","English","L2"
"15929",8,"expletive_test","60","9","test","pos","adj","TO","C","EAP9","English","L2"
"15930",8,"expletive_test","6","8","test","pos","pej","NEU","C","EPP8","English","L2"
"15931",8,"expletive_test","21","1","test","neg","pej","AO","C","EPN1","English","L2"
"15932",8,"expletive_test","64","8","filler","neg","adj","AO","C","ENF8","English","L2"
"15933",8,"expletive_test","61","3","test","pos","adj","TO","C","EAP3","English","L2"
"15934",8,"expletive_test","0","7","test","pos","pej","AO","C","EPP7","English","L2"
"15935",8,"expletive_test","12","5","test","neg","adj","NEU","C","EAN5","English","L2"
"15936",8,"expletive_test","61","3","test","neg","adj","TO","C","EAN3","English","L2"
"15937",8,"expletive_test","58","3","test","neg","adj","AO","C","EAN4","English","L2"
"15938",8,"expletive_test","33","23","filler","pos","adj","AO","C","ENF23","English","L2"
"15939",8,"expletive_test","71","17","filler","pos","adj","TO","C","ENF17","English","L2"
"15940",8,"expletive_test","72","24","filler","pos","adj","AO","C","ENF24","English","L2"
"15941",8,"expletive_test","3","6","test","pos","pej","TO","C","EPP6","English","L2"
"15942",8,"expletive_test","5","3","test","pos","pej","TO","C","EPP3","English","L2"
"15943",8,"expletive_test","70","5","filler","neg","adj","TO","C","ENF5","English","L2"
"15944",8,"expletive_test","86","19","filler","pos","adj","AO","C","ENF19","English","L2"
"15945",8,"expletive_test","91","1","test","pos","adj","AO","C","EAP1","English","L2"
"15946",8,"expletive_test","62","1","test","neg","adj","AO","C","EAN1","English","L2"
"15947",8,"expletive_test","59","2","test","pos","adj","NEU","C","EAP2","English","L2"
"15948",8,"expletive_test","56","7","test","neg","adj","AO","C","EAN7","English","L2"
"15949",8,"expletive_test","7","6","test","neg","pej","TO","C","EPN6","English","L2"
"15950",8,"expletive_test","61","7","filler","neg","adj","AO","C","ENF7","English","L2"
"15951",8,"expletive_test","85","21","filler","pos","adj","AO","C","ENF21","English","L2"
"15952",8,"expletive_test","86","13","filler","pos","adj","TO","C","ENF13","English","L2"
"15953",8,"expletive_test","6","3","test","neg","pej","TO","C","EPN3","English","L2"
"15954",8,"expletive_test","0","1","test","pos","pej","AO","C","EPP1","English","L2"
"15955",8,"expletive_test","86","14","filler","pos","adj","TO","C","ENF14","English","L2"
"15956",8,"expletive_test","5","9","test","neg","pej","TO","C","EPN9","English","L2"
"15957",8,"expletive_test","63","6","test","pos","adj","TO","C","EAP6","English","L2"
"15958",8,"expletive_test","84","6","filler","neg","adj","TO","C","ENF6","English","L2"
"15959",8,"expletive_test","80","20","filler","pos","adj","AO","C","ENF20","English","L2"
"15960",8,"expletive_test","0","2","filler","neg","adj","TO","C","ENF2","English","L2"
"15961",115,"expletive_test","15","7","test","neg","pej","AO","B","EPN7","English","L2"
"15962",115,"expletive_test","18","2","test","neg","pej","NEU","B","EPN2","English","L2"
"15963",115,"expletive_test","13","1","test","neg","pej","AO","B","EPN1","English","L2"
"15964",115,"expletive_test","76","3","test","pos","adj","TO","B","EAP3","English","L2"
"15965",115,"expletive_test","62","1","filler","neg","adj","TO","B","ENF1","English","L2"
"15966",115,"expletive_test","13","7","test","neg","adj","AO","B","EAN7","English","L2"
"15967",115,"expletive_test","32","3","filler","neg","adj","TO","B","ENF3","English","L2"
"15968",115,"expletive_test","7","2","test","neg","adj","NEU","B","EAN2","English","L2"
"15969",115,"expletive_test","12","11","filler","neg","adj","AO","B","ENF11","English","L2"
"15970",115,"expletive_test","58","13","filler","pos","adj","TO","B","ENF13","English","L2"
"15971",115,"expletive_test","5","4","filler","neg","adj","TO","B","ENF4","English","L2"
"15972",115,"expletive_test","62","3","test","pos","adj","AO","B","EAP4","English","L2"
"15973",115,"expletive_test","76","8","filler","neg","adj","AO","B","ENF8","English","L2"
"15974",115,"expletive_test","79","6","test","pos","pej","TO","B","EPP6","English","L2"
"15975",115,"expletive_test","5","9","test","pos","adj","TO","B","EAP9","English","L2"
"15976",115,"expletive_test","12","18","filler","pos","adj","TO","B","ENF18","English","L2"
"15977",115,"expletive_test","76","7","test","pos","pej","AO","B","EPP7","English","L2"
"15978",115,"expletive_test","12","6","test","neg","pej","TO","B","EPN6","English","L2"
"15979",115,"expletive_test","11","9","test","neg","adj","TO","B","EAN9","English","L2"
"15980",115,"expletive_test","3","2","filler","neg","adj","TO","B","ENF2","English","L2"
"15981",115,"expletive_test","89","2","test","pos","adj","NEU","B","EAP2","English","L2"
"15982",115,"expletive_test","12","3","test","neg","adj","AO","B","EAN4","English","L2"
"15983",115,"expletive_test","10","3","test","neg","pej","TO","B","EPN3","English","L2"
"15984",115,"expletive_test","12","3","test","pos","pej","AO","B","EPP4","English","L2"
"15985",115,"expletive_test","12","6","test","neg","adj","TO","B","EAN6","English","L2"
"15986",115,"expletive_test","0","23","filler","pos","adj","AO","B","ENF23","English","L2"
"15987",115,"expletive_test","79","1","test","pos","pej","AO","B","EPP1","English","L2"
"15988",115,"expletive_test","81","9","test","neg","pej","TO","B","EPN9","English","L2"
"15989",115,"expletive_test","84","9","test","pos","pej","TO","B","EPP9","English","L2"
"15990",115,"expletive_test","34","6","filler","neg","adj","TO","B","ENF6","English","L2"
"15991",115,"expletive_test","19","21","filler","pos","adj","AO","B","ENF21","English","L2"
"15992",115,"expletive_test","33","16","filler","pos","adj","TO","B","ENF16","English","L2"
"15993",115,"expletive_test","27","15","filler","pos","adj","TO","B","ENF15","English","L2"
"15994",115,"expletive_test","23","2","test","pos","pej","NEU","B","EPP2","English","L2"
"15995",115,"expletive_test","30","14","filler","pos","adj","TO","B","ENF14","English","L2"
"15996",115,"expletive_test","72","20","filler","pos","adj","AO","B","ENF20","English","L2"
"15997",115,"expletive_test","23","8","test","neg","pej","NEU","B","EPN8","English","L2"
"15998",115,"expletive_test","3","5","test","neg","adj","NEU","B","EAN5","English","L2"
"15999",115,"expletive_test","6","8","test","pos","pej","NEU","B","EPP8","English","L2"
"16000",115,"expletive_test","31","7","test","pos","adj","AO","B","EAP7","English","L2"
"16001",115,"expletive_test","17","3","test","neg","adj","TO","B","EAN3","English","L2"
"16002",115,"expletive_test","16","1","test","pos","adj","AO","B","EAP1","English","L2"
"16003",115,"expletive_test","19","19","filler","pos","adj","AO","B","ENF19","English","L2"
"16004",115,"expletive_test","64","17","filler","pos","adj","TO","B","ENF17","English","L2"
"16005",115,"expletive_test","4","7","filler","neg","adj","AO","B","ENF7","English","L2"
"16006",115,"expletive_test","20","5","filler","neg","adj","TO","B","ENF5","English","L2"
"16007",115,"expletive_test","19","9","filler","neg","adj","AO","B","ENF9","English","L2"
"16008",115,"expletive_test","19","10","filler","neg","adj","AO","B","ENF10","English","L2"
"16009",115,"expletive_test","12","6","test","pos","adj","TO","B","EAP6","English","L2"
"16010",115,"expletive_test","12","24","filler","pos","adj","AO","B","ENF24","English","L2"
"16011",115,"expletive_test","14","12","filler","neg","adj","AO","B","ENF12","English","L2"
"16012",115,"expletive_test","63","5","test","pos","pej","NEU","B","EPP5","English","L2"
"16013",115,"expletive_test","0","22","filler","pos","adj","AO","B","ENF22","English","L2"
"16014",115,"expletive_test","4","8","test","pos","adj","NEU","B","EAP8","English","L2"
"16015",115,"expletive_test","5","8","test","neg","adj","NEU","B","EAN8","English","L2"
"16016",115,"expletive_test","10","4","test","neg","pej","AO","B","EPN4","English","L2"
"16017",115,"expletive_test","5","5","test","pos","adj","NEU","B","EAP5","English","L2"
"16018",115,"expletive_test","5","5","test","neg","pej","NEU","B","EPN5","English","L2"
"16019",115,"expletive_test","3","1","test","neg","adj","AO","B","EAN1","English","L2"
"16020",115,"expletive_test","56","3","test","pos","pej","TO","B","EPP3","English","L2"
"16021",184,"expletive_test","83","20","filler","pos","adj","AO","C","ENF20","English","L2"
"16022",184,"expletive_test","99","3","test","pos","adj","AO","C","EAP4","English","L2"
"16023",184,"expletive_test","99","15","filler","pos","adj","TO","C","ENF15","English","L2"
"16024",184,"expletive_test","0","2","test","neg","adj","NEU","C","EAN2","English","L2"
"16025",184,"expletive_test","70","2","test","pos","pej","NEU","C","EPP2","English","L2"
"16026",184,"expletive_test","70","1","test","pos","pej","AO","C","EPP1","English","L2"
"16027",184,"expletive_test","89","13","filler","pos","adj","TO","C","ENF13","English","L2"
"16028",184,"expletive_test","84","1","test","neg","pej","AO","C","EPN1","English","L2"
"16029",184,"expletive_test","83","9","filler","neg","adj","AO","C","ENF9","English","L2"
"16030",184,"expletive_test","81","2","test","pos","adj","NEU","C","EAP2","English","L2"
"16031",184,"expletive_test","94","18","filler","pos","adj","TO","C","ENF18","English","L2"
"16032",184,"expletive_test","77","12","filler","neg","adj","AO","C","ENF12","English","L2"
"16033",184,"expletive_test","87","5","test","pos","pej","NEU","C","EPP5","English","L2"
"16034",184,"expletive_test","0","2","filler","neg","adj","TO","C","ENF2","English","L2"
"16035",184,"expletive_test","85","1","test","pos","adj","AO","C","EAP1","English","L2"
"16036",184,"expletive_test","79","3","filler","neg","adj","TO","C","ENF3","English","L2"
"16037",184,"expletive_test","88","3","test","pos","adj","TO","C","EAP3","English","L2"
"16038",184,"expletive_test","79","8","filler","neg","adj","AO","C","ENF8","English","L2"
"16039",184,"expletive_test","0","22","filler","pos","adj","AO","C","ENF22","English","L2"
"16040",184,"expletive_test","68","8","test","pos","adj","NEU","C","EAP8","English","L2"
"16041",184,"expletive_test","86","1","test","neg","adj","AO","C","EAN1","English","L2"
"16042",184,"expletive_test","25","5","test","neg","adj","NEU","C","EAN5","English","L2"
"16043",184,"expletive_test","57","8","test","pos","pej","NEU","C","EPP8","English","L2"
"16044",184,"expletive_test","92","14","filler","pos","adj","TO","C","ENF14","English","L2"
"16045",184,"expletive_test","77","17","filler","pos","adj","TO","C","ENF17","English","L2"
"16046",184,"expletive_test","79","1","filler","neg","adj","TO","C","ENF1","English","L2"
"16047",184,"expletive_test","90","6","test","pos","pej","TO","C","EPP6","English","L2"
"16048",184,"expletive_test","4","8","test","neg","adj","NEU","C","EAN8","English","L2"
"16049",184,"expletive_test","71","16","filler","pos","adj","TO","C","ENF16","English","L2"
"16050",184,"expletive_test","99","9","test","pos","pej","TO","C","EPP9","English","L2"
"16051",184,"expletive_test","82","21","filler","pos","adj","AO","C","ENF21","English","L2"
"16052",184,"expletive_test","88","6","test","pos","adj","TO","C","EAP6","English","L2"
"16053",184,"expletive_test","80","3","test","neg","adj","TO","C","EAN3","English","L2"
"16054",184,"expletive_test","77","10","filler","neg","adj","AO","C","ENF10","English","L2"
"16055",184,"expletive_test","88","7","test","pos","adj","AO","C","EAP7","English","L2"
"16056",184,"expletive_test","82","11","filler","neg","adj","AO","C","ENF11","English","L2"
"16057",184,"expletive_test","97","7","test","pos","pej","AO","C","EPP7","English","L2"
"16058",184,"expletive_test","96","3","test","pos","pej","TO","C","EPP3","English","L2"
"16059",184,"expletive_test","19","6","filler","neg","adj","TO","C","ENF6","English","L2"
"16060",184,"expletive_test","93","4","filler","neg","adj","TO","C","ENF4","English","L2"
"16061",184,"expletive_test","86","19","filler","pos","adj","AO","C","ENF19","English","L2"
"16062",184,"expletive_test","79","9","test","neg","adj","TO","C","EAN9","English","L2"
"16063",184,"expletive_test","67","5","test","pos","adj","NEU","C","EAP5","English","L2"
"16064",184,"expletive_test","99","9","test","neg","pej","TO","C","EPN9","English","L2"
"16065",184,"expletive_test","82","7","filler","neg","adj","AO","C","ENF7","English","L2"
"16066",184,"expletive_test","2","2","test","neg","pej","NEU","C","EPN2","English","L2"
"16067",184,"expletive_test","87","5","filler","neg","adj","TO","C","ENF5","English","L2"
"16068",184,"expletive_test","76","7","test","neg","adj","AO","C","EAN7","English","L2"
"16069",184,"expletive_test","99","3","test","pos","pej","AO","C","EPP4","English","L2"
"16070",184,"expletive_test","0","8","test","neg","pej","NEU","C","EPN8","English","L2"
"16071",184,"expletive_test","23","24","filler","pos","adj","AO","C","ENF24","English","L2"
"16072",184,"expletive_test","99","7","test","neg","pej","AO","C","EPN7","English","L2"
"16073",184,"expletive_test","85","9","test","pos","adj","TO","C","EAP9","English","L2"
"16074",184,"expletive_test","78","23","filler","pos","adj","AO","C","ENF23","English","L2"
"16075",184,"expletive_test","0","5","test","neg","pej","NEU","C","EPN5","English","L2"
"16076",184,"expletive_test","98","4","test","neg","pej","AO","C","EPN4","English","L2"
"16077",184,"expletive_test","86","3","test","neg","adj","AO","C","EAN4","English","L2"
"16078",184,"expletive_test","99","6","test","neg","pej","TO","C","EPN6","English","L2"
"16079",184,"expletive_test","99","6","test","neg","adj","TO","C","EAN6","English","L2"
"16080",184,"expletive_test","99","3","test","neg","pej","TO","C","EPN3","English","L2"
"16081",264,"expletive_test","0","8","test","pos","adj","NEU","B","EAP8","English","L2"
"16082",264,"expletive_test","0","7","test","pos","adj","AO","B","EAP7","English","L2"
"16083",264,"expletive_test","99","12","filler","neg","adj","AO","B","ENF12","English","L2"
"16084",264,"expletive_test","99","1","test","pos","pej","AO","B","EPP1","English","L2"
"16085",264,"expletive_test","99","3","test","pos","pej","TO","B","EPP3","English","L2"
"16086",264,"expletive_test","99","3","test","neg","adj","AO","B","EAN4","English","L2"
"16087",264,"expletive_test","99","9","test","neg","pej","TO","B","EPN9","English","L2"
"16088",264,"expletive_test","99","6","test","pos","adj","TO","B","EAP6","English","L2"
"16089",264,"expletive_test","0","24","filler","pos","adj","AO","B","ENF24","English","L2"
"16090",264,"expletive_test","72","18","filler","pos","adj","TO","B","ENF18","English","L2"
"16091",264,"expletive_test","0","7","test","neg","adj","AO","B","EAN7","English","L2"
"16092",264,"expletive_test","99","9","test","neg","adj","TO","B","EAN9","English","L2"
"16093",264,"expletive_test","73","2","test","neg","pej","NEU","B","EPN2","English","L2"
"16094",264,"expletive_test","79","5","filler","neg","adj","TO","B","ENF5","English","L2"
"16095",264,"expletive_test","9","2","filler","neg","adj","TO","B","ENF2","English","L2"
"16096",264,"expletive_test","99","7","test","pos","pej","AO","B","EPP7","English","L2"
"16097",264,"expletive_test","99","1","test","neg","adj","AO","B","EAN1","English","L2"
"16098",264,"expletive_test","73","8","test","neg","pej","NEU","B","EPN8","English","L2"
"16099",264,"expletive_test","99","3","test","neg","adj","TO","B","EAN3","English","L2"
"16100",264,"expletive_test","13","4","filler","neg","adj","TO","B","ENF4","English","L2"
"16101",264,"expletive_test","63","5","test","neg","adj","NEU","B","EAN5","English","L2"
"16102",264,"expletive_test","99","6","test","pos","pej","TO","B","EPP6","English","L2"
"16103",264,"expletive_test","0","22","filler","pos","adj","AO","B","ENF22","English","L2"
"16104",264,"expletive_test","95","21","filler","pos","adj","AO","B","ENF21","English","L2"
"16105",264,"expletive_test","67","3","filler","neg","adj","TO","B","ENF3","English","L2"
"16106",264,"expletive_test","27","15","filler","pos","adj","TO","B","ENF15","English","L2"
"16107",264,"expletive_test","72","8","test","pos","pej","NEU","B","EPP8","English","L2"
"16108",264,"expletive_test","58","3","test","pos","adj","TO","B","EAP3","English","L2"
"16109",264,"expletive_test","99","1","test","neg","pej","AO","B","EPN1","English","L2"
"16110",264,"expletive_test","99","3","test","pos","pej","AO","B","EPP4","English","L2"
"16111",264,"expletive_test","0","2","test","neg","adj","NEU","B","EAN2","English","L2"
"16112",264,"expletive_test","81","5","test","pos","pej","NEU","B","EPP5","English","L2"
"16113",264,"expletive_test","77","2","test","pos","adj","NEU","B","EAP2","English","L2"
"16114",264,"expletive_test","16","9","test","pos","adj","TO","B","EAP9","English","L2"
"16115",264,"expletive_test","99","4","test","neg","pej","AO","B","EPN4","English","L2"
"16116",264,"expletive_test","99","9","filler","neg","adj","AO","B","ENF9","English","L2"
"16117",264,"expletive_test","92","19","filler","pos","adj","AO","B","ENF19","English","L2"
"16118",264,"expletive_test","0","8","test","neg","adj","NEU","B","EAN8","English","L2"
"16119",264,"expletive_test","99","20","filler","pos","adj","AO","B","ENF20","English","L2"
"16120",264,"expletive_test","72","2","test","pos","pej","NEU","B","EPP2","English","L2"
"16121",264,"expletive_test","99","11","filler","neg","adj","AO","B","ENF11","English","L2"
"16122",264,"expletive_test","99","6","test","neg","pej","TO","B","EPN6","English","L2"
"16123",264,"expletive_test","77","3","test","pos","adj","AO","B","EAP4","English","L2"
"16124",264,"expletive_test","99","7","test","neg","pej","AO","B","EPN7","English","L2"
"16125",264,"expletive_test","87","17","filler","pos","adj","TO","B","ENF17","English","L2"
"16126",264,"expletive_test","0","5","test","neg","pej","NEU","B","EPN5","English","L2"
"16127",264,"expletive_test","99","9","test","pos","pej","TO","B","EPP9","English","L2"
"16128",264,"expletive_test","99","1","test","pos","adj","AO","B","EAP1","English","L2"
"16129",264,"expletive_test","99","3","test","neg","pej","TO","B","EPN3","English","L2"
"16130",264,"expletive_test","84","10","filler","neg","adj","AO","B","ENF10","English","L2"
"16131",264,"expletive_test","75","7","filler","neg","adj","AO","B","ENF7","English","L2"
"16132",264,"expletive_test","69","5","test","pos","adj","NEU","B","EAP5","English","L2"
"16133",264,"expletive_test","82","1","filler","neg","adj","TO","B","ENF1","English","L2"
"16134",264,"expletive_test","99","8","filler","neg","adj","AO","B","ENF8","English","L2"
"16135",264,"expletive_test","99","14","filler","pos","adj","TO","B","ENF14","English","L2"
"16136",264,"expletive_test","13","23","filler","pos","adj","AO","B","ENF23","English","L2"
"16137",264,"expletive_test","87","16","filler","pos","adj","TO","B","ENF16","English","L2"
"16138",264,"expletive_test","0","6","filler","neg","adj","TO","B","ENF6","English","L2"
"16139",264,"expletive_test","99","6","test","neg","adj","TO","B","EAN6","English","L2"
"16140",264,"expletive_test","68","13","filler","pos","adj","TO","B","ENF13","English","L2"
"16141",57,"expletive_test","62","8","filler","neg","adj","AO","C","ENF8","English","L2"
"16142",57,"expletive_test","93","23","filler","pos","adj","AO","C","ENF23","English","L2"
"16143",57,"expletive_test","81","12","filler","neg","adj","AO","C","ENF12","English","L2"
"16144",57,"expletive_test","99","1","test","pos","pej","AO","C","EPP1","English","L2"
"16145",57,"expletive_test","99","5","test","pos","adj","NEU","C","EAP5","English","L2"
"16146",57,"expletive_test","99","15","filler","pos","adj","TO","C","ENF15","English","L2"
"16147",57,"expletive_test","99","9","test","pos","pej","TO","C","EPP9","English","L2"
"16148",57,"expletive_test","76","9","test","neg","pej","TO","C","EPN9","English","L2"
"16149",57,"expletive_test","93","24","filler","pos","adj","AO","C","ENF24","English","L2"
"16150",57,"expletive_test","82","8","test","neg","adj","NEU","C","EAN8","English","L2"
"16151",57,"expletive_test","46","5","test","neg","pej","NEU","C","EPN5","English","L2"
"16152",57,"expletive_test","94","20","filler","pos","adj","AO","C","ENF20","English","L2"
"16153",57,"expletive_test","76","7","test","pos","adj","AO","C","EAP7","English","L2"
"16154",57,"expletive_test","99","14","filler","pos","adj","TO","C","ENF14","English","L2"
"16155",57,"expletive_test","99","2","test","pos","adj","NEU","C","EAP2","English","L2"
"16156",57,"expletive_test","98","7","test","pos","pej","AO","C","EPP7","English","L2"
"16157",57,"expletive_test","99","3","test","pos","adj","AO","C","EAP4","English","L2"
"16158",57,"expletive_test","95","6","test","pos","adj","TO","C","EAP6","English","L2"
"16159",57,"expletive_test","25","2","test","neg","pej","NEU","C","EPN2","English","L2"
"16160",57,"expletive_test","92","3","filler","neg","adj","TO","C","ENF3","English","L2"
"16161",57,"expletive_test","99","18","filler","pos","adj","TO","C","ENF18","English","L2"
"16162",57,"expletive_test","99","13","filler","pos","adj","TO","C","ENF13","English","L2"
"16163",57,"expletive_test","99","1","test","pos","adj","AO","C","EAP1","English","L2"
"16164",57,"expletive_test","99","16","filler","pos","adj","TO","C","ENF16","English","L2"
"16165",57,"expletive_test","80","3","test","neg","adj","TO","C","EAN3","English","L2"
"16166",57,"expletive_test","91","9","filler","neg","adj","AO","C","ENF9","English","L2"
"16167",57,"expletive_test","95","5","filler","neg","adj","TO","C","ENF5","English","L2"
"16168",57,"expletive_test","89","7","test","neg","pej","AO","C","EPN7","English","L2"
"16169",57,"expletive_test","74","4","test","neg","pej","AO","C","EPN4","English","L2"
"16170",57,"expletive_test","99","3","test","pos","pej","TO","C","EPP3","English","L2"
"16171",57,"expletive_test","92","3","test","neg","adj","AO","C","EAN4","English","L2"
"16172",57,"expletive_test","99","8","test","pos","pej","NEU","C","EPP8","English","L2"
"16173",57,"expletive_test","81","10","filler","neg","adj","AO","C","ENF10","English","L2"
"16174",57,"expletive_test","71","8","test","pos","adj","NEU","C","EAP8","English","L2"
"16175",57,"expletive_test","99","6","test","pos","pej","TO","C","EPP6","English","L2"
"16176",57,"expletive_test","13","22","filler","pos","adj","AO","C","ENF22","English","L2"
"16177",57,"expletive_test","98","21","filler","pos","adj","AO","C","ENF21","English","L2"
"16178",57,"expletive_test","88","1","test","neg","adj","AO","C","EAN1","English","L2"
"16179",57,"expletive_test","69","11","filler","neg","adj","AO","C","ENF11","English","L2"
"16180",57,"expletive_test","73","1","filler","neg","adj","TO","C","ENF1","English","L2"
"16181",57,"expletive_test","50","2","test","neg","adj","NEU","C","EAN2","English","L2"
"16182",57,"expletive_test","82","7","filler","neg","adj","AO","C","ENF7","English","L2"
"16183",57,"expletive_test","84","2","test","pos","pej","NEU","C","EPP2","English","L2"
"16184",57,"expletive_test","75","7","test","neg","adj","AO","C","EAN7","English","L2"
"16185",57,"expletive_test","49","2","filler","neg","adj","TO","C","ENF2","English","L2"
"16186",57,"expletive_test","88","4","filler","neg","adj","TO","C","ENF4","English","L2"
"16187",57,"expletive_test","60","5","test","neg","adj","NEU","C","EAN5","English","L2"
