"","Participant","Word","likert_arousal","likert_valence","StudyLanguage","Nativeness"
"5683",32,"patient","8","2","English","L1"
"5684",32,"negative","8","2","English","L1"
"5685",32,"bad","7","2","English","L1"
"5686",32,"demon","7","5","English","L1"
"5687",32,"mean","8","3","English","L1"
"5688",32,"cautious","9","1","English","L1"
"5689",32,"indiscreet","9","1","English","L1"
"5690",32,"unrealiable","9","1","English","L1"
"5691",32,"sweetheart","5","5","English","L1"
"5692",32,"liar","9","1","English","L1"
"5693",32,"graceful","6","5","English","L1"
"5694",32,"rude","5","5","English","L1"
"5695",100,"graceful","2","7","English","L1"
"5696",100,"cruel","5","2","English","L1"
"5697",100,"cautious","7","5","English","L1"
"5698",100,"saint","1","9","English","L1"
"5699",100,"disloyal","9","4","English","L1"
"5700",100,"lazy","1","9","English","L1"
"5701",100,"kind","4","9","English","L1"
"5702",100,"obsecene","9","1","English","L1"
"5703",100,"liar","7","4","English","L1"
"5704",100,"negative","9","1","English","L1"
"5705",100,"discreet","5","5","English","L1"
"5706",100,"careful","2","9","English","L1"
"5707",100,"asshole","9","8","English","L1"
"5708",100,"sweetheart","1","9","English","L1"
"5709",100,"good","1","9","English","L1"
"5710",100,"loyal","1","9","English","L1"
"5711",100,"positive","1","9","English","L1"
"5712",100,"patient","3","9","English","L1"
"5713",100,"rude","9","1","English","L1"
"5714",100,"wise","4","9","English","L1"
"5715",100,"unrealiable","1","1","English","L1"
"5716",100,"mean","9","3","English","L1"
"5717",100,"reliable","3","8","English","L1"
"5718",100,"bad","9","1","English","L1"
"5719",100,"demon","8","2","English","L1"
"5720",100,"indiscreet","5","1","English","L1"
"5721",163,"graceful","1","9","English","L1"
"5722",163,"loyal","7","9","English","L1"
"5723",163,"patient","1","7","English","L1"
"5724",163,"obsecene","5","2","English","L1"
"5725",163,"unrealiable","5","2","English","L1"
"5726",163,"reliable","7","8","English","L1"
"5727",163,"lazy","2","1","English","L1"
"5728",163,"careful","2","8","English","L1"
"5729",163,"sweetheart","9","9","English","L1"
"5730",163,"discreet","5","5","English","L1"
"5731",163,"positive","7","9","English","L1"
"5732",163,"indiscreet","2","3","English","L1"
"5733",163,"demon","9","5","English","L1"
"5734",163,"cautious","1","9","English","L1"
"5735",163,"good","9","9","English","L1"
"5736",163,"saint","5","9","English","L1"
"5737",163,"wise","6","9","English","L1"
"5738",163,"bad","5","1","English","L1"
"5739",163,"rude","5","1","English","L1"
"5740",163,"cruel","2","1","English","L1"
"5741",163,"disloyal","8","1","English","L1"
"5742",163,"asshole","9","1","English","L1"
"5743",163,"liar","9","1","English","L1"
"5744",163,"negative","5","1","English","L1"
"5745",163,"mean","5","1","English","L1"
"5746",163,"kind","9","9","English","L1"
"5747",191,"mean","5","5","English","L1"
"5748",191,"careful","8","8","English","L1"
"5749",191,"loyal","9","9","English","L1"
"5750",191,"negative","3","5","English","L1"
"5751",191,"lazy","5","1","English","L1"
"5752",191,"good","9","9","English","L1"
"5753",191,"asshole","2","5","English","L1"
"5754",191,"sweetheart","9","9","English","L1"
"5755",191,"disloyal","5","1","English","L1"
"5756",191,"liar","3","1","English","L1"
"5757",191,"graceful","3","9","English","L1"
"5758",191,"wise","9","9","English","L1"
"5759",191,"bad","4","1","English","L1"
"5760",191,"reliable","9","9","English","L1"
"5761",191,"kind","9","9","English","L1"
"5762",191,"unrealiable","5","1","English","L1"
"5763",191,"cruel","2","1","English","L1"
"5764",191,"indiscreet","2","5","English","L1"
"5765",191,"obsecene","4","1","English","L1"
"5766",191,"positive","1","9","English","L1"
"5767",191,"discreet","5","5","English","L1"
"5768",191,"cautious","3","5","English","L1"
"5769",191,"saint","2","7","English","L1"
"5770",191,"demon","9","9","English","L1"
"5771",191,"patient","1","9","English","L1"
"5772",191,"rude","3","1","English","L1"
"5773",72,"patient","2","7","English","L1"
"5774",72,"disloyal","5","2","English","L1"
"5775",72,"indiscreet","5","4","English","L1"
"5776",72,"liar","5","1","English","L1"
"5777",72,"mean","4","2","English","L1"
"5778",72,"cruel","5","2","English","L1"
"5779",72,"good","5","7","English","L1"
"5780",72,"kind","5","7","English","L1"
"5781",72,"sweetheart","1","9","English","L1"
"5782",72,"asshole","5","2","English","L1"
"5783",72,"demon","5","5","English","L1"
"5784",72,"cautious","5","5","English","L1"
"5785",72,"reliable","3","5","English","L1"
"5786",72,"discreet","3","5","English","L1"
"5787",72,"wise","1","7","English","L1"
"5788",72,"obsecene","5","2","English","L1"
"5789",72,"unrealiable","5","3","English","L1"
"5790",72,"bad","5","5","English","L1"
"5791",72,"positive","5","5","English","L1"
"5792",72,"saint","5","5","English","L1"
"5793",72,"loyal","2","8","English","L1"
"5794",72,"lazy","5","4","English","L1"
"5795",72,"negative","5","5","English","L1"
"5796",72,"careful","4","5","English","L1"
"5797",72,"graceful","3","6","English","L1"
"5798",72,"rude","5","5","English","L1"
"5799",142,"indiscreet","4","1","English","L1"
"5800",142,"disloyal","6","1","English","L1"
"5801",142,"demon","6","1","English","L1"
"5802",142,"sweetheart","8","8","English","L1"
"5803",142,"liar","7","1","English","L1"
"5804",142,"obsecene","6","1","English","L1"
"5805",142,"patient","1","7","English","L1"
"5806",142,"unrealiable","7","4","English","L1"
"5807",142,"reliable","1","6","English","L1"
"5808",142,"negative","5","5","English","L1"
"5809",142,"saint","1","5","English","L1"
"5810",142,"discreet","1","7","English","L1"
"5811",142,"wise","1","8","English","L1"
"5812",142,"graceful","8","8","English","L1"
"5813",142,"positive","5","5","English","L1"
"5814",142,"good","8","8","English","L1"
"5815",142,"lazy","7","1","English","L1"
"5816",142,"careful","3","6","English","L1"
"5817",142,"asshole","7","7","English","L1"
"5818",142,"cruel","8","1","English","L1"
"5819",142,"loyal","1","9","English","L1"
"5820",142,"bad","5","5","English","L1"
"5821",142,"rude","8","1","English","L1"
"5822",142,"kind","1","8","English","L1"
"5823",142,"cautious","5","5","English","L1"
"5824",142,"mean","7","3","English","L1"
"5825",247,"discreet","2","7","English","L1"
"5826",247,"lazy","7","3","English","L1"
"5827",247,"sweetheart","7","8","English","L1"
"5828",247,"loyal","6","7","English","L1"
"5829",247,"bad","5","3","English","L1"
"5830",247,"patient","6","7","English","L1"
"5831",247,"unrealiable","6","4","English","L1"
"5832",247,"obsecene","7","4","English","L1"
"5833",247,"demon","5","4","English","L1"
"5834",247,"asshole","8","5","English","L1"
"5835",247,"mean","7","3","English","L1"
"5836",247,"rude","6","3","English","L1"
"5837",247,"graceful","4","7","English","L1"
"5838",247,"careful","4","6","English","L1"
"5839",247,"negative","5","4","English","L1"
"5840",247,"kind","5","7","English","L1"
"5841",247,"positive","5","7","English","L1"
"5842",247,"saint","4","5","English","L1"
"5843",247,"wise","3","7","English","L1"
"5844",247,"liar","7","3","English","L1"
"5845",247,"good","4","7","English","L1"
"5846",247,"disloyal","6","3","English","L1"
"5847",247,"indiscreet","7","2","English","L1"
"5848",247,"reliable","2","7","English","L1"
"5849",247,"cautious","6","5","English","L1"
"5850",247,"cruel","7","3","English","L1"
"5851",24,"kind","3","9","English","L1"
"5852",24,"obsecene","6","1","English","L1"
"5853",24,"rude","8","1","English","L1"
"5854",24,"graceful","1","8","English","L1"
"5855",24,"demon","9","1","English","L1"
"5856",24,"negative","8","1","English","L1"
"5857",24,"sweetheart","2","8","English","L1"
"5858",24,"positive","3","7","English","L1"
"5859",24,"disloyal","7","2","English","L1"
"5860",24,"lazy","1","3","English","L1"
"5861",24,"bad","6","1","English","L1"
"5862",24,"liar","6","1","English","L1"
"5863",24,"unrealiable","3","1","English","L1"
"5864",24,"wise","6","8","English","L1"
"5865",24,"mean","9","2","English","L1"
"5866",24,"discreet","5","4","English","L1"
"5867",24,"careful","5","5","English","L1"
"5868",24,"loyal","1","7","English","L1"
"5869",24,"indiscreet","6","3","English","L1"
"5870",24,"cruel","9","1","English","L1"
"5871",24,"saint","5","5","English","L1"
"5872",24,"cautious","2","4","English","L1"
"5873",24,"good","3","8","English","L1"
"5874",24,"asshole","4","1","English","L1"
"5875",24,"reliable","5","9","English","L1"
"5876",24,"patient","6","6","English","L1"
"5877",234,"graceful","6","9","English","L1"
"5878",234,"cruel","5","1","English","L1"
"5879",234,"patient","1","6","English","L1"
"5880",234,"asshole","5","1","English","L1"
"5881",234,"reliable","7","9","English","L1"
"5882",234,"rude","5","1","English","L1"
"5883",234,"bad","5","1","English","L1"
"5884",234,"lazy","5","5","English","L1"
"5885",234,"sweetheart","4","6","English","L1"
"5886",234,"discreet","7","6","English","L1"
"5887",234,"kind","3","7","English","L1"
"5888",234,"loyal","1","9","English","L1"
"5889",234,"wise","6","6","English","L1"
"5890",234,"cautious","3","5","English","L1"
"5891",234,"obsecene","6","1","English","L1"
"5892",234,"positive","1","9","English","L1"
"5893",234,"liar","5","1","English","L1"
"5894",234,"unrealiable","6","1","English","L1"
"5895",234,"good","1","9","English","L1"
"5896",234,"indiscreet","5","4","English","L1"
"5897",234,"disloyal","5","1","English","L1"
"5898",234,"mean","5","1","English","L1"
"5899",234,"saint","4","5","English","L1"
"5900",234,"careful","3","6","English","L1"
"5901",234,"negative","5","1","English","L1"
"5902",234,"demon","6","1","English","L1"
"5903",257,"liar","4","1","English","L1"
"5904",257,"good","2","7","English","L1"
"5905",257,"saint","1","5","English","L1"
"5906",257,"discreet","5","5","English","L1"
"5907",257,"reliable","4","7","English","L1"
"5908",257,"unrealiable","5","3","English","L1"
"5909",257,"asshole","8","2","English","L1"
"5910",257,"cruel","7","2","English","L1"
"5911",257,"cautious","8","3","English","L1"
"5912",257,"graceful","3","6","English","L1"
"5913",257,"positive","1","9","English","L1"
"5914",257,"careful","1","9","English","L1"
"5915",257,"obsecene","8","1","English","L1"
"5916",257,"disloyal","6","3","English","L1"
"5917",257,"patient","1","8","English","L1"
"5918",257,"rude","7","4","English","L1"
"5919",257,"mean","5","5","English","L1"
"5920",257,"negative","5","2","English","L1"
"5921",257,"bad","5","2","English","L1"
"5922",257,"lazy","2","4","English","L1"
"5923",257,"demon","7","1","English","L1"
"5924",257,"kind","1","8","English","L1"
"5925",257,"indiscreet","4","4","English","L1"
"5926",257,"loyal","5","7","English","L1"
"5927",257,"wise","2","6","English","L1"
"5928",257,"sweetheart","3","8","English","L1"
"5929",204,"patient","3","5","English","L1"
"5930",204,"reliable","2","5","English","L1"
"5931",204,"unrealiable","1","4","English","L1"
"5932",204,"graceful","1","4","English","L1"
"5933",204,"kind","1","6","English","L1"
"5934",204,"bad","1","4","English","L1"
"5935",204,"cruel","3","3","English","L1"
"5936",204,"rude","2","3","English","L1"
"5937",204,"lazy","2","3","English","L1"
"5938",204,"cautious","1","5","English","L1"
"5939",204,"demon","4","2","English","L1"
"5940",204,"asshole","2","3","English","L1"
"5941",204,"obsecene","3","5","English","L1"
"5942",204,"positive","3","6","English","L1"
"5943",204,"good","1","6","English","L1"
"5944",204,"mean","3","4","English","L1"
"5945",204,"discreet","1","5","English","L1"
"5946",204,"negative","3","3","English","L1"
"5947",204,"wise","1","6","English","L1"
"5948",204,"liar","2","4","English","L1"
"5949",204,"saint","1","4","English","L1"
"5950",204,"indiscreet","2","4","English","L1"
"5951",204,"loyal","2","6","English","L1"
"5952",204,"sweetheart","1","4","English","L1"
"5953",204,"careful","1","6","English","L1"
"5954",204,"disloyal","4","3","English","L1"
"5955",276,"loyal","1","9","English","L1"
"5956",276,"indiscreet","7","4","English","L1"
"5957",276,"reliable","1","9","English","L1"
"5958",276,"graceful","2","8","English","L1"
"5959",276,"rude","7","3","English","L1"
"5960",276,"cruel","1","1","English","L1"
"5961",276,"sweetheart","7","9","English","L1"
"5962",276,"liar","9","4","English","L1"
"5963",276,"cautious","6","5","English","L1"
"5964",276,"negative","3","3","English","L1"
"5965",276,"good","4","7","English","L1"
"5966",276,"bad","4","3","English","L1"
"5967",276,"kind","8","9","English","L1"
"5968",276,"lazy","8","8","English","L1"
"5969",276,"mean","3","7","English","L1"
"5970",276,"unrealiable","8","2","English","L1"
"5971",276,"saint","1","6","English","L1"
"5972",276,"demon","7","5","English","L1"
"5973",276,"positive","6","8","English","L1"
"5974",276,"careful","1","9","English","L1"
"5975",276,"patient","2","8","English","L1"
"5976",276,"disloyal","6","1","English","L1"
"5977",276,"asshole","9","1","English","L1"
"5978",276,"discreet","4","6","English","L1"
"5979",276,"obsecene","9","5","English","L1"
"5980",276,"wise","3","7","English","L1"
"5981",156,"unrealiable","1","1","English","L1"
"5982",156,"wise","9","8","English","L1"
"5983",156,"demon","6","1","English","L1"
"5984",156,"asshole","4","7","English","L1"
"5985",156,"positive","9","9","English","L1"
"5986",156,"cruel","1","1","English","L1"
"5987",156,"cautious","9","9","English","L1"
"5988",156,"obsecene","4","2","English","L1"
"5989",156,"indiscreet","1","1","English","L1"
"5990",156,"discreet","9","9","English","L1"
"5991",156,"disloyal","1","1","English","L1"
"5992",156,"loyal","9","9","English","L1"
"5993",156,"liar","1","1","English","L1"
"5994",156,"lazy","4","4","English","L1"
"5995",156,"rude","1","1","English","L1"
"5996",156,"patient","9","9","English","L1"
"5997",156,"saint","3","3","English","L1"
"5998",156,"good","9","9","English","L1"
"5999",156,"mean","9","9","English","L1"
"6000",156,"negative","1","1","English","L1"
"6001",156,"bad","1","1","English","L1"
"6002",156,"reliable","9","9","English","L1"
"6003",156,"graceful","9","9","English","L1"
"6004",156,"sweetheart","9","9","English","L1"
"6005",156,"careful","9","9","English","L1"
"6006",156,"kind","9","9","English","L1"
"6007",222,"discreet","5","5","English","L1"
"6008",222,"graceful","4","8","English","L1"
"6009",222,"wise","1","9","English","L1"
"6010",222,"good","1","9","English","L1"
"6011",222,"rude","7","1","English","L1"
"6012",222,"loyal","5","9","English","L1"
"6013",222,"careful","4","9","English","L1"
"6014",222,"positive","1","9","English","L1"
"6015",222,"cruel","6","1","English","L1"
"6016",222,"saint","1","9","English","L1"
"6017",222,"liar","7","1","English","L1"
"6018",222,"asshole","8","1","English","L1"
"6019",222,"demon","1","1","English","L1"
"6020",222,"bad","1","1","English","L1"
"6021",222,"reliable","1","8","English","L1"
"6022",222,"obsecene","6","1","English","L1"
"6023",222,"lazy","5","3","English","L1"
"6024",222,"sweetheart","6","9","English","L1"
"6025",222,"disloyal","8","1","English","L1"
"6026",222,"indiscreet","4","1","English","L1"
"6027",222,"kind","5","9","English","L1"
"6028",222,"patient","1","9","English","L1"
"6029",222,"negative","8","1","English","L1"
"6030",222,"cautious","5","5","English","L1"
"6031",222,"unrealiable","4","1","English","L1"
"6032",222,"mean","5","1","English","L1"
"6033",284,"patient","1","8","English","L1"
"6034",284,"indiscreet","7","3","English","L1"
"6035",284,"graceful","1","9","English","L1"
"6036",284,"careful","7","6","English","L1"
"6037",284,"wise","1","9","English","L1"
"6038",284,"lazy","1","2","English","L1"
"6039",284,"unrealiable","7","1","English","L1"
"6040",284,"rude","9","1","English","L1"
"6041",284,"liar","5","1","English","L1"
"6042",284,"disloyal","6","1","English","L1"
"6043",284,"bad","5","1","English","L1"
"6044",284,"obsecene","9","1","English","L1"
"6045",284,"asshole","9","1","English","L1"
"6046",284,"loyal","2","9","English","L1"
"6047",284,"cruel","5","1","English","L1"
"6048",284,"kind","1","9","English","L1"
"6049",284,"negative","5","1","English","L1"
"6050",284,"demon","8","1","English","L1"
"6051",284,"good","1","9","English","L1"
"6052",284,"reliable","1","9","English","L1"
"6053",284,"positive","1","9","English","L1"
"6054",284,"discreet","1","9","English","L1"
"6055",284,"mean","5","1","English","L1"
"6056",284,"saint","2","8","English","L1"
"6057",284,"sweetheart","7","9","English","L1"
"6058",284,"cautious","1","9","English","L1"
"6059",271,"mean","7","4","English","L1"
"6060",271,"loyal","4","8","English","L1"
"6061",271,"rude","7","3","English","L1"
"6062",271,"reliable","4","7","English","L1"
"6063",271,"sweetheart","2","8","English","L1"
"6064",271,"liar","6","3","English","L1"
"6065",271,"good","3","8","English","L1"
"6066",271,"cautious","2","6","English","L1"
"6067",271,"obsecene","8","2","English","L1"
"6068",271,"patient","2","7","English","L1"
"6069",271,"careful","1","7","English","L1"
"6070",271,"bad","6","4","English","L1"
"6071",271,"indiscreet","7","2","English","L1"
"6072",271,"negative","6","4","English","L1"
"6073",271,"asshole","8","6","English","L1"
"6074",271,"cruel","7","2","English","L1"
"6075",271,"disloyal","5","5","English","L1"
"6076",271,"discreet","5","4","English","L1"
"6077",271,"positive","3","7","English","L1"
"6078",271,"demon","7","2","English","L1"
"6079",271,"kind","2","8","English","L1"
"6080",271,"saint","1","8","English","L1"
"6081",271,"lazy","1","7","English","L1"
"6082",271,"unrealiable","5","3","English","L1"
"6083",271,"wise","1","7","English","L1"
"6084",271,"graceful","1","8","English","L1"
"6085",151,"negative","5","1","English","L1"
"6086",151,"positive","7","8","English","L1"
"6087",151,"kind","1","9","English","L1"
"6088",151,"loyal","1","9","English","L1"
"6089",151,"saint","1","9","English","L1"
"6090",151,"disloyal","5","1","English","L1"
"6091",151,"discreet","3","6","English","L1"
"6092",151,"graceful","1","9","English","L1"
"6093",151,"lazy","2","4","English","L1"
"6094",151,"asshole","5","1","English","L1"
"6095",151,"mean","5","1","English","L1"
"6096",151,"wise","1","9","English","L1"
"6097",151,"patient","1","7","English","L1"
"6098",151,"good","6","9","English","L1"
"6099",151,"cautious","2","5","English","L1"
"6100",151,"reliable","1","8","English","L1"
"6101",151,"indiscreet","5","1","English","L1"
"6102",151,"careful","1","6","English","L1"
"6103",151,"rude","5","1","English","L1"
"6104",151,"unrealiable","5","1","English","L1"
"6105",151,"liar","5","1","English","L1"
"6106",151,"demon","5","5","English","L1"
"6107",151,"cruel","5","1","English","L1"
"6108",151,"bad","5","1","English","L1"
"6109",151,"obsecene","5","1","English","L1"
"6110",151,"sweetheart","9","9","English","L1"
"6111",35,"cruel","5","2","English","L1"
"6112",35,"mean","5","2","English","L1"
"6113",35,"reliable","2","6","English","L1"
"6114",35,"graceful","2","7","English","L1"
"6115",35,"disloyal","4","3","English","L1"
"6116",35,"lazy","5","5","English","L1"
"6117",35,"wise","4","6","English","L1"
"6118",35,"positive","6","6","English","L1"
"6119",35,"kind","3","7","English","L1"
"6120",35,"asshole","6","1","English","L1"
"6121",35,"obsecene","7","1","English","L1"
"6122",35,"bad","6","2","English","L1"
"6123",35,"cautious","7","5","English","L1"
"6124",35,"loyal","4","7","English","L1"
"6125",35,"discreet","3","5","English","L1"
"6126",35,"good","3","6","English","L1"
"6127",35,"unrealiable","6","2","English","L1"
"6128",35,"indiscreet","5","5","English","L1"
"6129",35,"rude","6","2","English","L1"
"6130",35,"saint","4","7","English","L1"
"6131",35,"sweetheart","2","7","English","L1"
"6132",35,"demon","8","1","English","L1"
"6133",35,"careful","1","6","English","L1"
"6134",35,"liar","6","2","English","L1"
"6135",35,"negative","5","2","English","L1"
"6136",35,"patient","2","5","English","L1"
"6137",239,"saint","1","5","English","L1"
"6138",239,"cautious","1","6","English","L1"
"6139",239,"demon","7","1","English","L1"
"6140",239,"kind","4","9","English","L1"
"6141",239,"disloyal","6","1","English","L1"
"6142",239,"loyal","9","9","English","L1"
"6143",239,"reliable","3","7","English","L1"
"6144",239,"lazy","1","5","English","L1"
"6145",239,"cruel","7","1","English","L1"
"6146",239,"asshole","8","1","English","L1"
"6147",239,"liar","4","1","English","L1"
"6148",239,"patient","1","6","English","L1"
"6149",239,"positive","2","8","English","L1"
"6150",239,"obsecene","5","1","English","L1"
"6151",239,"wise","1","5","English","L1"
"6152",239,"unrealiable","5","2","English","L1"
"6153",239,"rude","5","3","English","L1"
"6154",239,"bad","1","1","English","L1"
"6155",239,"careful","5","7","English","L1"
"6156",239,"graceful","7","8","English","L1"
"6157",239,"sweetheart","4","8","English","L1"
"6158",239,"good","6","7","English","L1"
"6159",239,"indiscreet","5","5","English","L1"
"6160",239,"discreet","5","5","English","L1"
"6161",239,"mean","5","2","English","L1"
"6162",239,"negative","1","1","English","L1"
"6163",97,"kind","5","8","English","L1"
"6164",97,"loyal","3","9","English","L1"
"6165",97,"reliable","1","9","English","L1"
"6166",97,"obsecene","5","1","English","L1"
"6167",97,"wise","1","9","English","L1"
"6168",97,"cruel","6","1","English","L1"
"6169",97,"lazy","4","1","English","L1"
"6170",97,"patient","1","9","English","L1"
"6171",97,"unrealiable","7","1","English","L1"
"6172",97,"bad","5","1","English","L1"
"6173",97,"positive","1","9","English","L1"
"6174",97,"liar","5","2","English","L1"
"6175",97,"asshole","3","1","English","L1"
"6176",97,"demon","7","1","English","L1"
"6177",97,"mean","6","1","English","L1"
"6178",97,"negative","5","1","English","L1"
"6179",97,"cautious","1","7","English","L1"
"6180",97,"sweetheart","3","9","English","L1"
"6181",97,"careful","2","8","English","L1"
"6182",97,"indiscreet","8","1","English","L1"
"6183",97,"good","3","7","English","L1"
"6184",97,"rude","5","8","English","L1"
"6185",97,"saint","5","5","English","L1"
"6186",97,"disloyal","8","1","English","L1"
"6187",97,"graceful","5","8","English","L1"
"6188",97,"discreet","2","9","English","L1"
"6189",47,"indiscreet","4","4","English","L1"
"6190",47,"bad","5","2","English","L1"
"6191",47,"loyal","6","9","English","L1"
"6192",47,"careful","7","9","English","L1"
"6193",47,"asshole","5","1","English","L1"
"6194",47,"mean","6","5","English","L1"
"6195",47,"saint","6","6","English","L1"
"6196",47,"lazy","6","7","English","L1"
"6197",47,"graceful","7","8","English","L1"
"6198",47,"obsecene","6","3","English","L1"
"6199",47,"sweetheart","8","9","English","L1"
"6200",47,"kind","8","9","English","L1"
"6201",47,"cruel","7","2","English","L1"
"6202",47,"reliable","2","7","English","L1"
"6203",47,"disloyal","6","2","English","L1"
"6204",47,"rude","6","1","English","L1"
"6205",47,"demon","6","2","English","L1"
"6206",47,"unrealiable","5","4","English","L1"
"6207",47,"discreet","2","7","English","L1"
"6208",47,"positive","6","7","English","L1"
"6209",47,"wise","1","8","English","L1"
"6210",47,"cautious","5","5","English","L1"
"6211",47,"liar","8","1","English","L1"
"6212",47,"negative","7","3","English","L1"
"6213",47,"patient","1","8","English","L1"
"6214",47,"good","2","8","English","L1"
"6215",88,"bad","9","1","English","L1"
"6216",88,"rude","9","1","English","L1"
"6217",88,"good","2","9","English","L1"
"6218",88,"graceful","2","9","English","L1"
"6219",88,"unrealiable","9","1","English","L1"
"6220",88,"disloyal","9","1","English","L1"
"6221",88,"negative","9","1","English","L1"
"6222",88,"obsecene","8","2","English","L1"
"6223",88,"mean","9","1","English","L1"
"6224",88,"positive","1","9","English","L1"
"6225",88,"indiscreet","8","2","English","L1"
"6226",88,"asshole","8","2","English","L1"
"6227",88,"cautious","6","6","English","L1"
"6228",88,"saint","3","5","English","L1"
"6229",88,"lazy","9","2","English","L1"
"6230",88,"loyal","1","9","English","L1"
"6231",88,"cruel","9","1","English","L1"
"6232",88,"patient","1","8","English","L1"
"6233",88,"kind","1","9","English","L1"
"6234",88,"demon","9","1","English","L1"
"6235",88,"sweetheart","1","9","English","L1"
"6236",88,"careful","1","9","English","L1"
"6237",88,"reliable","1","9","English","L1"
"6238",88,"wise","1","8","English","L1"
"6239",88,"discreet","2","8","English","L1"
"6240",88,"liar","9","1","English","L1"
"6241",269,"negative","5","3","English","L1"
"6242",269,"cautious","5","5","English","L1"
"6243",269,"positive","7","7","English","L1"
"6244",269,"indiscreet","7","6","English","L1"
"6245",269,"graceful","6","8","English","L1"
"6246",269,"patient","3","5","English","L1"
"6247",269,"careful","6","8","English","L1"
"6248",269,"obsecene","5","5","English","L1"
"6249",269,"loyal","6","7","English","L1"
"6250",269,"bad","7","2","English","L1"
"6251",269,"sweetheart","2","8","English","L1"
"6252",269,"liar","7","1","English","L1"
"6253",269,"discreet","5","5","English","L1"
"6254",269,"disloyal","5","1","English","L1"
"6255",269,"unrealiable","8","3","English","L1"
"6256",269,"wise","2","8","English","L1"
"6257",269,"kind","3","8","English","L1"
"6258",269,"rude","6","2","English","L1"
"6259",269,"mean","7","1","English","L1"
"6260",269,"lazy","2","4","English","L1"
"6261",269,"reliable","6","8","English","L1"
"6262",269,"asshole","8","1","English","L1"
"6263",269,"demon","8","5","English","L1"
"6264",269,"cruel","8","2","English","L1"
"6265",269,"saint","2","7","English","L1"
"6266",269,"good","5","7","English","L1"
"6267",144,"patient","3","7","English","L1"
"6268",144,"cruel","6","3","English","L1"
"6269",144,"graceful","6","8","English","L1"
"6270",144,"cautious","4","5","English","L1"
"6271",144,"positive","2","8","English","L1"
"6272",144,"mean","4","3","English","L1"
"6273",144,"good","5","6","English","L1"
"6274",144,"loyal","4","6","English","L1"
"6275",144,"asshole","7","2","English","L1"
"6276",144,"discreet","2","7","English","L1"
"6277",144,"saint","4","6","English","L1"
"6278",144,"rude","5","4","English","L1"
"6279",144,"demon","8","7","English","L1"
"6280",144,"reliable","2","9","English","L1"
"6281",144,"obsecene","7","7","English","L1"
"6282",144,"sweetheart","4","6","English","L1"
"6283",144,"disloyal","4","4","English","L1"
"6284",144,"lazy","1","6","English","L1"
"6285",144,"negative","4","5","English","L1"
"6286",144,"bad","5","5","English","L1"
"6287",144,"liar","4","2","English","L1"
"6288",144,"wise","1","7","English","L1"
"6289",144,"indiscreet","6","3","English","L1"
"6290",144,"unrealiable","5","2","English","L1"
"6291",144,"kind","6","7","English","L1"
"6292",144,"careful","1","6","English","L1"
"6293",279,"saint","4","5","English","L1"
"6294",279,"liar","5","4","English","L1"
"6295",279,"careful","6","5","English","L1"
"6296",279,"discreet","5","5","English","L1"
"6297",279,"loyal","7","7","English","L1"
"6298",279,"asshole","7","3","English","L1"
"6299",279,"good","7","8","English","L1"
"6300",279,"sweetheart","5","5","English","L1"
"6301",279,"graceful","2","6","English","L1"
"6302",279,"patient","2","7","English","L1"
"6303",279,"indiscreet","6","4","English","L1"
"6304",279,"negative","6","2","English","L1"
"6305",279,"rude","6","3","English","L1"
"6306",279,"kind","2","8","English","L1"
"6307",279,"cruel","6","2","English","L1"
"6308",279,"lazy","5","5","English","L1"
"6309",279,"cautious","5","5","English","L1"
"6310",279,"reliable","4","6","English","L1"
"6311",279,"mean","5","4","English","L1"
"6312",279,"unrealiable","5","5","English","L1"
"6313",279,"obsecene","6","3","English","L1"
"6314",279,"wise","2","7","English","L1"
"6315",279,"demon","6","4","English","L1"
"6316",279,"positive","8","9","English","L1"
"6317",279,"bad","6","2","English","L1"
"6318",279,"disloyal","6","3","English","L1"
"6319",87,"sweetheart","2","9","English","L1"
"6320",87,"indiscreet","5","5","English","L1"
"6321",87,"wise","3","6","English","L1"
"6322",87,"obsecene","6","2","English","L1"
"6323",87,"discreet","5","5","English","L1"
"6324",87,"kind","2","7","English","L1"
"6325",87,"good","3","7","English","L1"
"6326",87,"demon","7","3","English","L1"
"6327",87,"cautious","6","5","English","L1"
"6328",87,"loyal","2","8","English","L1"
"6329",87,"cruel","8","2","English","L1"
"6330",87,"positive","2","8","English","L1"
"6331",87,"bad","8","2","English","L1"
"6332",87,"asshole","5","2","English","L1"
"6333",87,"careful","5","5","English","L1"
"6334",87,"graceful","3","7","English","L1"
"6335",87,"unrealiable","8","3","English","L1"
"6336",87,"negative","7","1","English","L1"
"6337",87,"liar","8","2","English","L1"
"6338",87,"lazy","4","4","English","L1"
"6339",87,"mean","5","3","English","L1"
"6340",87,"rude","4","3","English","L1"
"6341",87,"saint","3","7","English","L1"
"6342",87,"disloyal","6","2","English","L1"
"6343",87,"patient","1","8","English","L1"
"6344",87,"reliable","1","8","English","L1"
"6345",107,"negative","3","1","English","L1"
"6346",107,"lazy","4","2","English","L1"
"6347",107,"obsecene","4","2","English","L1"
"6348",107,"bad","3","2","English","L1"
"6349",107,"positive","6","7","English","L1"
"6350",107,"saint","5","6","English","L1"
"6351",107,"cruel","2","2","English","L1"
"6352",107,"discreet","2","6","English","L1"
"6353",107,"good","2","8","English","L1"
"6354",107,"indiscreet","4","4","English","L1"
