"","Participant","Word","likert_arousal","likert_valence","Language"
"2477",141,"bugiarda","6","2","Italian"
"2478",141,"negativo","6","2","Italian"
"2479",141,"meschina","7","2","Italian"
"2480",141,"osceno","7","3","Italian"
"2481",141,"pigra","8","2","Italian"
"2482",141,"sleale","7","1","Italian"
"2483",141,"indiscreta","7","2","Italian"
"2484",141,"saggia","2","7","Italian"
"2485",141,"crudele","7","2","Italian"
"2486",141,"scortese","7","2","Italian"
"2487",141,"cattivo","6","2","Italian"
"2488",141,"elegante","7","7","Italian"
"2489",141,"paziente","1","5","Italian"
"2490",141,"scrupolosa","2","7","Italian"
"2491",141,"positivo","2","6","Italian"
"2492",141,"demone","9","2","Italian"
"2493",141,"buono","2","8","Italian"
"2494",141,"leale","4","8","Italian"
"2495",141,"riservata","7","7","Italian"
"2496",141,"tesoro","5","7","Italian"
"2497",240,"cauta","1","4","Italian"
"2498",240,"negativo","1","1","Italian"
"2499",240,"leale","1","8","Italian"
"2500",240,"sleale","9","3","Italian"
"2501",240,"saggia","2","5","Italian"
"2502",240,"stronzo","9","2","Italian"
"2503",240,"elegante","3","5","Italian"
"2504",240,"cattivo","9","1","Italian"
"2505",240,"indiscreta","6","3","Italian"
"2506",240,"scortese","9","1","Italian"
"2507",240,"inaffidabile","7","1","Italian"
"2508",240,"paziente","3","6","Italian"
"2509",240,"osceno","9","1","Italian"
"2510",240,"bugiarda","9","1","Italian"
"2511",240,"scrupolosa","4","4","Italian"
"2512",240,"meschina","9","1","Italian"
"2513",240,"buono","3","7","Italian"
"2514",240,"gentile","1","8","Italian"
"2515",240,"santo","3","4","Italian"
"2516",240,"affidabile","1","8","Italian"
"2517",240,"demone","9","1","Italian"
"2518",240,"riservata","2","3","Italian"
"2519",240,"tesoro","9","9","Italian"
"2520",240,"pigra","1","4","Italian"
"2521",240,"positivo","6","8","Italian"
"2522",240,"crudele","9","1","Italian"
"2523",187,"elegante","5","8","Italian"
"2524",187,"scrupolosa","5","6","Italian"
"2525",187,"meschina","3","3","Italian"
"2526",187,"cattivo","4","2","Italian"
"2527",187,"sleale","3","3","Italian"
"2528",187,"tesoro","7","9","Italian"
"2529",187,"pigra","6","6","Italian"
"2530",187,"saggia","8","9","Italian"
"2531",187,"gentile","9","9","Italian"
"2532",187,"demone","5","1","Italian"
"2533",187,"bugiarda","3","2","Italian"
"2534",187,"osceno","5","3","Italian"
"2535",187,"leale","8","8","Italian"
"2536",187,"santo","4","7","Italian"
"2537",187,"crudele","5","2","Italian"
"2538",187,"cauta","4","7","Italian"
"2539",187,"scortese","4","2","Italian"
"2540",187,"indiscreta","3","3","Italian"
"2541",187,"inaffidabile","3","2","Italian"
"2542",187,"paziente","5","8","Italian"
"2543",187,"affidabile","7","8","Italian"
"2544",187,"riservata","5","7","Italian"
"2545",187,"buono","6","8","Italian"
"2546",187,"negativo","5","3","Italian"
"2547",187,"stronzo","4","2","Italian"
"2548",187,"positivo","5","7","Italian"
"2549",44,"leale","1","6","Italian"
"2550",44,"cattivo","3","5","Italian"
"2551",44,"cauta","2","5","Italian"
"2552",44,"scortese","3","5","Italian"
"2553",44,"osceno","3","4","Italian"
"2554",44,"tesoro","2","5","Italian"
"2555",44,"positivo","3","6","Italian"
"2556",44,"riservata","2","6","Italian"
"2557",44,"pigra","1","5","Italian"
"2558",44,"indiscreta","3","5","Italian"
"2559",44,"bugiarda","4","4","Italian"
"2560",44,"stronzo","5","3","Italian"
"2561",44,"gentile","6","7","Italian"
"2562",44,"elegante","5","6","Italian"
"2563",44,"sleale","3","4","Italian"
"2564",44,"scrupolosa","5","5","Italian"
"2565",44,"crudele","5","3","Italian"
"2566",44,"buono","6","7","Italian"
"2567",44,"santo","5","6","Italian"
"2568",44,"negativo","2","4","Italian"
"2569",44,"meschina","3","3","Italian"
"2570",44,"affidabile","6","7","Italian"
"2571",44,"saggia","6","7","Italian"
"2572",44,"demone","3","2","Italian"
"2573",44,"inaffidabile","3","4","Italian"
"2574",44,"paziente","6","6","Italian"
"2575",167,"stronzo","8","2","Italian"
"2576",167,"positivo","7","8","Italian"
"2577",167,"sleale","7","3","Italian"
"2578",167,"affidabile","1","9","Italian"
"2579",167,"demone","5","5","Italian"
"2580",167,"buono","1","9","Italian"
"2581",167,"santo","5","5","Italian"
"2582",167,"inaffidabile","7","3","Italian"
"2583",167,"tesoro","5","5","Italian"
"2584",167,"gentile","3","7","Italian"
"2585",167,"paziente","3","7","Italian"
"2586",167,"indiscreta","7","3","Italian"
"2587",167,"negativo","5","1","Italian"
"2588",167,"meschina","8","2","Italian"
"2589",167,"cattivo","8","2","Italian"
"2590",167,"scrupolosa","2","7","Italian"
"2591",167,"bugiarda","6","3","Italian"
"2592",167,"leale","2","8","Italian"
"2593",167,"crudele","9","1","Italian"
"2594",167,"osceno","5","5","Italian"
"2595",167,"elegante","4","6","Italian"
"2596",167,"pigra","6","4","Italian"
"2597",167,"saggia","2","8","Italian"
"2598",167,"scortese","8","2","Italian"
"2599",167,"riservata","2","8","Italian"
"2600",167,"cauta","4","6","Italian"
"2601",192,"positivo","5","7","Italian"
"2602",192,"buono","6","6","Italian"
"2603",192,"demone","6","5","Italian"
"2604",192,"santo","6","4","Italian"
"2605",192,"meschina","4","3","Italian"
"2606",192,"cattivo","6","3","Italian"
"2607",192,"scortese","5","1","Italian"
"2608",192,"sleale","4","1","Italian"
"2609",192,"cauta","5","5","Italian"
"2610",192,"tesoro","3","7","Italian"
"2611",192,"crudele","8","3","Italian"
"2612",192,"stronzo","5","1","Italian"
"2613",192,"scrupolosa","3","4","Italian"
"2614",192,"riservata","1","6","Italian"
"2615",192,"pigra","3","3","Italian"
"2616",192,"elegante","5","5","Italian"
"2617",192,"paziente","3","6","Italian"
"2618",192,"indiscreta","4","3","Italian"
"2619",192,"osceno","5","2","Italian"
"2620",192,"leale","3","5","Italian"
"2621",192,"bugiarda","4","2","Italian"
"2622",192,"saggia","3","6","Italian"
"2623",192,"negativo","3","3","Italian"
"2624",192,"gentile","4","7","Italian"
"2625",192,"inaffidabile","5","2","Italian"
"2626",192,"affidabile","3","6","Italian"
"2627",129,"osceno","9","1","Italian"
"2628",129,"stronzo","7","1","Italian"
"2629",129,"meschina","7","1","Italian"
"2630",129,"affidabile","5","9","Italian"
"2631",129,"demone","9","1","Italian"
"2632",129,"cattivo","7","1","Italian"
"2633",129,"paziente","1","9","Italian"
"2634",129,"scrupolosa","1","8","Italian"
"2635",129,"gentile","1","9","Italian"
"2636",129,"sleale","5","1","Italian"
"2637",129,"pigra","5","5","Italian"
"2638",129,"inaffidabile","6","2","Italian"
"2639",129,"leale","6","9","Italian"
"2640",129,"tesoro","6","9","Italian"
"2641",129,"santo","5","8","Italian"
"2642",129,"cauta","5","7","Italian"
"2643",129,"negativo","5","3","Italian"
"2644",129,"bugiarda","7","2","Italian"
"2645",129,"buono","7","8","Italian"
"2646",129,"scortese","8","1","Italian"
"2647",129,"positivo","5","8","Italian"
"2648",129,"indiscreta","7","2","Italian"
"2649",129,"saggia","6","8","Italian"
"2650",129,"elegante","5","7","Italian"
"2651",129,"crudele","8","1","Italian"
"2652",129,"riservata","5","9","Italian"
"2653",9,"santo","3","7","Italian"
"2654",9,"saggia","1","8","Italian"
"2655",9,"leale","3","9","Italian"
"2656",9,"meschina","6","1","Italian"
"2657",9,"indiscreta","5","4","Italian"
"2658",9,"buono","3","6","Italian"
"2659",9,"bugiarda","7","2","Italian"
"2660",9,"sleale","8","1","Italian"
"2661",9,"scortese","6","2","Italian"
"2662",9,"cauta","4","6","Italian"
"2663",9,"affidabile","2","8","Italian"
"2664",9,"elegante","5","5","Italian"
"2665",9,"cattivo","3","2","Italian"
"2666",9,"riservata","3","5","Italian"
"2667",9,"stronzo","6","6","Italian"
"2668",9,"paziente","6","4","Italian"
"2669",9,"gentile","3","7","Italian"
"2670",9,"negativo","7","2","Italian"
"2671",9,"crudele","9","1","Italian"
"2672",9,"demone","8","2","Italian"
"2673",9,"pigra","4","3","Italian"
"2674",9,"inaffidabile","7","2","Italian"
"2675",9,"tesoro","6","6","Italian"
"2676",9,"positivo","7","6","Italian"
"2677",9,"scrupolosa","2","8","Italian"
"2678",9,"osceno","5","3","Italian"
"2679",182,"affidabile","5","6","Italian"
"2680",182,"osceno","5","4","Italian"
"2681",182,"sleale","5","4","Italian"
"2682",182,"meschina","5","4","Italian"
"2683",182,"negativo","5","2","Italian"
"2684",182,"demone","5","2","Italian"
"2685",182,"scrupolosa","5","5","Italian"
"2686",182,"saggia","4","6","Italian"
"2687",182,"paziente","4","7","Italian"
"2688",182,"gentile","5","6","Italian"
"2689",182,"riservata","5","5","Italian"
"2690",182,"cattivo","5","3","Italian"
"2691",182,"crudele","5","3","Italian"
"2692",182,"cauta","5","5","Italian"
"2693",182,"pigra","5","5","Italian"
"2694",182,"indiscreta","5","4","Italian"
"2695",182,"positivo","6","8","Italian"
"2696",182,"scortese","5","4","Italian"
"2697",182,"bugiarda","5","4","Italian"
"2698",182,"buono","5","6","Italian"
"2699",182,"stronzo","6","6","Italian"
"2700",182,"tesoro","6","8","Italian"
"2701",182,"leale","9","9","Italian"
"2702",182,"elegante","6","6","Italian"
"2703",182,"santo","5","5","Italian"
"2704",182,"inaffidabile","5","3","Italian"
"2705",25,"buono","5","7","Italian"
"2706",25,"elegante","8","8","Italian"
"2707",25,"indiscreta","3","2","Italian"
"2708",25,"santo","9","9","Italian"
"2709",25,"leale","2","9","Italian"
"2710",25,"paziente","1","9","Italian"
"2711",25,"cattivo","5","1","Italian"
"2712",25,"sleale","5","1","Italian"
"2713",25,"positivo","5","9","Italian"
"2714",25,"pigra","5","3","Italian"
"2715",25,"demone","1","1","Italian"
"2716",25,"affidabile","6","9","Italian"
"2717",25,"scortese","5","1","Italian"
"2718",25,"negativo","5","2","Italian"
"2719",25,"tesoro","5","9","Italian"
"2720",25,"inaffidabile","3","1","Italian"
"2721",25,"stronzo","5","1","Italian"
"2722",25,"crudele","5","1","Italian"
"2723",25,"cauta","6","7","Italian"
"2724",25,"scrupolosa","5","7","Italian"
"2725",25,"riservata","5","6","Italian"
"2726",25,"bugiarda","5","1","Italian"
"2727",25,"saggia","6","8","Italian"
"2728",25,"osceno","2","1","Italian"
"2729",25,"gentile","5","9","Italian"
"2730",25,"meschina","5","1","Italian"
"2731",261,"indiscreta","8","3","Italian"
"2732",261,"santo","1","5","Italian"
"2733",261,"leale","2","6","Italian"
"2734",261,"cattivo","9","1","Italian"
"2735",261,"inaffidabile","5","4","Italian"
"2736",261,"scrupolosa","5","6","Italian"
"2737",261,"positivo","5","8","Italian"
"2738",261,"demone","7","5","Italian"
"2739",261,"cauta","6","5","Italian"
"2740",261,"buono","3","9","Italian"
"2741",261,"meschina","7","1","Italian"
"2742",261,"negativo","5","3","Italian"
"2743",261,"paziente","2","6","Italian"
"2744",261,"tesoro","7","9","Italian"
"2745",261,"stronzo","8","2","Italian"
"2746",261,"crudele","8","2","Italian"
"2747",261,"gentile","6","9","Italian"
"2748",261,"saggia","2","6","Italian"
"2749",261,"osceno","5","5","Italian"
"2750",261,"bugiarda","7","1","Italian"
"2751",261,"elegante","3","5","Italian"
"2752",261,"riservata","2","5","Italian"
"2753",261,"scortese","6","4","Italian"
"2754",261,"pigra","1","5","Italian"
"2755",261,"sleale","5","3","Italian"
"2756",261,"affidabile","2","6","Italian"
"2757",86,"meschina","7","2","Italian"
"2758",86,"paziente","2","7","Italian"
"2759",86,"positivo","7","7","Italian"
"2760",86,"cattivo","8","2","Italian"
"2761",86,"santo","8","8","Italian"
"2762",86,"inaffidabile","7","3","Italian"
"2763",86,"riservata","2","7","Italian"
"2764",86,"indiscreta","6","2","Italian"
"2765",86,"saggia","4","7","Italian"
"2766",86,"tesoro","7","8","Italian"
"2767",86,"cauta","3","5","Italian"
"2768",86,"leale","5","7","Italian"
"2769",86,"buono","7","8","Italian"
"2770",86,"elegante","4","6","Italian"
"2771",86,"scrupolosa","2","7","Italian"
"2772",86,"demone","7","1","Italian"
"2773",86,"gentile","6","8","Italian"
"2774",86,"scortese","8","1","Italian"
"2775",86,"negativo","7","1","Italian"
"2776",86,"affidabile","6","8","Italian"
"2777",86,"pigra","5","3","Italian"
"2778",86,"stronzo","8","1","Italian"
"2779",86,"crudele","8","1","Italian"
"2780",86,"osceno","8","1","Italian"
"2781",86,"bugiarda","6","1","Italian"
"2782",86,"sleale","8","1","Italian"
"2783",150,"osceno","5","3","Italian"
"2784",150,"scrupolosa","1","8","Italian"
"2785",150,"tesoro","8","9","Italian"
"2786",150,"cattivo","5","2","Italian"
"2787",150,"gentile","2","7","Italian"
"2788",150,"riservata","1","8","Italian"
"2789",150,"crudele","6","3","Italian"
"2790",150,"positivo","4","9","Italian"
"2791",150,"bugiarda","8","1","Italian"
"2792",150,"sleale","9","1","Italian"
"2793",150,"saggia","2","6","Italian"
"2794",150,"cauta","2","5","Italian"
"2795",150,"affidabile","3","7","Italian"
"2796",150,"scortese","6","2","Italian"
"2797",150,"stronzo","7","4","Italian"
"2798",150,"elegante","2","6","Italian"
"2799",150,"leale","3","9","Italian"
"2800",150,"santo","1","5","Italian"
"2801",150,"pigra","5","3","Italian"
"2802",150,"inaffidabile","5","2","Italian"
"2803",150,"negativo","4","2","Italian"
"2804",150,"meschina","6","1","Italian"
"2805",150,"demone","4","5","Italian"
"2806",150,"paziente","1","7","Italian"
"2807",150,"buono","4","8","Italian"
"2808",150,"indiscreta","5","3","Italian"
"2809",266,"stronzo","8","5","Italian"
"2810",266,"cattivo","7","1","Italian"
"2811",266,"pigra","3","6","Italian"
"2812",266,"demone","6","4","Italian"
"2813",266,"osceno","7","6","Italian"
"2814",266,"negativo","4","2","Italian"
"2815",266,"gentile","2","7","Italian"
"2816",266,"scrupolosa","6","4","Italian"
"2817",266,"sleale","7","3","Italian"
"2818",266,"saggia","3","6","Italian"
"2819",266,"santo","4","7","Italian"
"2820",266,"bugiarda","5","4","Italian"
"2821",266,"elegante","2","6","Italian"
"2822",266,"positivo","7","6","Italian"
"2823",266,"tesoro","7","7","Italian"
"2824",266,"cauta","3","6","Italian"
"2825",266,"indiscreta","6","3","Italian"
"2826",266,"paziente","2","7","Italian"
"2827",266,"affidabile","3","7","Italian"
"2828",266,"buono","7","6","Italian"
"2829",266,"inaffidabile","7","3","Italian"
"2830",266,"crudele","2","3","Italian"
"2831",266,"leale","5","6","Italian"
"2832",266,"scortese","6","3","Italian"
"2833",266,"riservata","5","6","Italian"
"2834",266,"meschina","6","3","Italian"
"2835",124,"crudele","7","2","Italian"
"2836",124,"demone","7","2","Italian"
"2837",124,"cauta","3","5","Italian"
"2838",124,"pigra","5","4","Italian"
"2839",124,"scortese","7","3","Italian"
"2840",124,"bugiarda","6","2","Italian"
"2841",124,"santo","3","7","Italian"
"2842",124,"paziente","5","3","Italian"
"2843",124,"sleale","7","2","Italian"
"2844",124,"stronzo","7","2","Italian"
"2845",124,"indiscreta","6","3","Italian"
"2846",124,"scrupolosa","3","7","Italian"
"2847",124,"meschina","7","2","Italian"
"2848",124,"leale","3","8","Italian"
"2849",124,"affidabile","2","8","Italian"
"2850",124,"saggia","3","7","Italian"
"2851",124,"tesoro","2","8","Italian"
"2852",124,"positivo","3","8","Italian"
"2853",124,"osceno","7","2","Italian"
"2854",124,"gentile","2","8","Italian"
"2855",124,"negativo","5","2","Italian"
"2856",124,"elegante","3","7","Italian"
"2857",124,"riservata","2","7","Italian"
"2858",124,"cattivo","2","8","Italian"
"2859",124,"buono","2","8","Italian"
"2860",124,"inaffidabile","7","3","Italian"
"2861",66,"demone","6","7","Italian"
"2862",66,"meschina","4","8","Italian"
"2863",66,"scortese","4","4","Italian"
"2864",66,"leale","9","9","Italian"
"2865",66,"tesoro","8","6","Italian"
"2866",66,"crudele","3","4","Italian"
"2867",66,"santo","1","8","Italian"
"2868",66,"pigra","4","7","Italian"
"2869",66,"paziente","1","9","Italian"
"2870",66,"buono","2","9","Italian"
"2871",66,"bugiarda","7","4","Italian"
"2872",66,"riservata","2","9","Italian"
"2873",66,"affidabile","1","7","Italian"
"2874",66,"negativo","6","3","Italian"
"2875",66,"cattivo","8","2","Italian"
"2876",66,"osceno","6","1","Italian"
"2877",66,"stronzo","7","1","Italian"
"2878",66,"positivo","2","8","Italian"
"2879",66,"indiscreta","9","2","Italian"
"2880",66,"cauta","5","9","Italian"
"2881",66,"scrupolosa","7","7","Italian"
"2882",66,"saggia","2","9","Italian"
"2883",66,"sleale","7","3","Italian"
"2884",66,"gentile","3","8","Italian"
"2885",66,"elegante","6","3","Italian"
"2886",66,"inaffidabile","7","1","Italian"
"2887",252,"buono","2","9","Italian"
"2888",252,"indiscreta","6","4","Italian"
"2889",252,"elegante","7","7","Italian"
"2890",252,"paziente","4","5","Italian"
"2891",252,"gentile","3","8","Italian"
"2892",252,"santo","4","4","Italian"
"2893",252,"stronzo","6","1","Italian"
"2894",252,"riservata","3","6","Italian"
"2895",252,"leale","3","8","Italian"
"2896",252,"demone","8","2","Italian"
"2897",252,"scrupolosa","7","5","Italian"
"2898",252,"tesoro","8","9","Italian"
"2899",252,"cauta","2","5","Italian"
"2900",252,"negativo","5","4","Italian"
"2901",252,"affidabile","2","9","Italian"
"2902",252,"sleale","7","2","Italian"
"2903",252,"cattivo","7","1","Italian"
"2904",252,"scortese","8","1","Italian"
"2905",252,"osceno","7","3","Italian"
"2906",252,"meschina","8","2","Italian"
"2907",252,"bugiarda","7","3","Italian"
"2908",252,"positivo","5","6","Italian"
"2909",252,"crudele","9","1","Italian"
"2910",252,"saggia","2","8","Italian"
"2911",252,"inaffidabile","7","1","Italian"
"2912",252,"pigra","3","5","Italian"
"2913",29,"inaffidabile","4","1","Italian"
"2914",29,"pigra","1","4","Italian"
"2915",29,"crudele","6","1","Italian"
"2916",29,"osceno","4","2","Italian"
"2917",29,"indiscreta","1","6","Italian"
"2918",29,"cattivo","4","3","Italian"
"2919",29,"paziente","1","9","Italian"
"2920",29,"bugiarda","6","3","Italian"
"2921",29,"leale","3","9","Italian"
"2922",29,"elegante","8","9","Italian"
"2923",29,"scortese","4","1","Italian"
"2924",29,"riservata","5","6","Italian"
"2925",29,"scrupolosa","4","7","Italian"
"2926",29,"sleale","6","1","Italian"
"2927",29,"stronzo","7","2","Italian"
"2928",29,"cauta","5","7","Italian"
"2929",29,"buono","5","9","Italian"
"2930",29,"negativo","4","4","Italian"
"2931",29,"affidabile","6","9","Italian"
"2932",29,"saggia","1","9","Italian"
"2933",29,"meschina","3","1","Italian"
"2934",29,"santo","7","8","Italian"
"2935",29,"positivo","8","8","Italian"
"2936",29,"tesoro","1","8","Italian"
"2937",29,"demone","7","2","Italian"
"2938",29,"gentile","1","9","Italian"
"2939",228,"santo","3","8","Italian"
"2940",228,"scortese","4","4","Italian"
"2941",228,"riservata","2","5","Italian"
"2942",228,"crudele","4","2","Italian"
"2943",228,"scrupolosa","3","5","Italian"
"2944",228,"elegante","4","8","Italian"
"2945",228,"bugiarda","7","2","Italian"
"2946",228,"inaffidabile","7","2","Italian"
"2947",228,"stronzo","8","1","Italian"
"2948",228,"paziente","3","7","Italian"
